User_name,Location_hotel,Hotel_name,Rating,Comment,Service,Infrastructure,Sanitary,Location,Attitude
Dang T. T.,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,9.5,chuyến đi chúng_tôi ổn hài_lòng,0,0,0,0,2
Ngo T. T.,Đà Nẵng,Meliã Vinpearl Đà Nẵng Riverfront,9.5,chúng_tôi chuyến đi ok phục_vụ chu_đáo hài_lòng dịch_vụ lẫn chất_lượng phòng_ốc,1,1,0,0,2
Nguyen T. N. L.,Phan Thiết,Sea Links Beach Villas Phan Thiết,8.0,nhân_viên tư_vấn nhiệt_tình khách_sạn ok,1,1,0,0,2
Nguyen V. T.,Hà Nội,Ma Coeur Boutique Hotel,5.5,thử không_bao_giờ hình_ảnh thực_tế khác_xa lắm khách_sạn cũ mùi ẩm mốc ban_đêm tinh dầu_tràm dịu_bớt mùi ẩm mốc nhà_vệ_sinh tệ cửa khóa lỏng_lẻo nói_chung giá tầm 300 k giá chính_xác tội giá ưu_đãi,0,1,1,0,0
Nguyen T. L.,Phú Quốc,Khu nghỉ dưỡng Fusion Phú Quốc,10.0,khu nghỉ_dưỡng đẹp dịch_vụ tốt,1,1,0,0,2
Nguyen T. H. T.,Phan Thiết,Resort Poshanu,8.5,khu nghỉ_mát poshanu tốt gia_đình trẻ trang_trí đẹp phòng hầu_hết nhân_viên địa_phương đào_tạo tốt giá_cả hợp_lý thực_phẩm sân vườn đẹp,1,1,0,1,2
Vu H. T.,Đà Nẵng,Lotus Rock Hotel,5.4,phong hôi bẩn đổi phòng,0,0,1,0,0
Nguyen L. T.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,9.0,khách_sạn chất_lượng tốt cảnh đẹp giá hợp nhân_viên phục_vụ không_thân_thiện lạnh_lùng chất_lượng dịch_vụ ivivu tốt,1,1,0,1,2
Linh L.,Hà Nội,Khách sạn Hanoi Sunshine,9.7,nhân_viên thân_thiện mến hành_lý chúng_tôi taxi phòng chúng_tôi chai miễn_phí chúng_tôi phòng,1,0,0,0,2
Dinh Q. T.,Hà Nội,Hanoi Charming House,9.1,hài_lòng phục_vụ khách_sạn,1,0,0,0,2
Bui T. T. H.,Đà Nẵng,Khu nghỉ dưỡng Núi Thần Tài Ebisu Đà Nẵng,10.0,phòng tốt chúng_tôi hài_lòng dịch_vụ khách_sạn,1,1,0,0,2
Nguyen T. T. H.,Nha Trang,Khu nghỉ dưỡng The Anam Nha Trang,8.0,khách_sạn dịch_vụ tốt nhân_viên hỗ_trợ nhiệt_tình phòng xếp phòng hội_nghị tối hôm hơi ồn ngủ khách_sạn hỗ_trợ sắp_xếp phòng ivivu vấn_đề cảm_ơn ivivu hỗ_trợ nhiệt_tình,1,1,0,0,1
Nguyen D. H.,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,10.0,khách_sạn đẹp tốt khung_cảnh,0,1,0,1,2
Trang N.,Đà Lạt,Khách sạn Phương Uyên Đà Lạt,6.3,khách_sạn trung_tâm không_có máy_lạnh phòng ok chủ khách_sạn nhậu 11 trưa 14 chiều ồn_ào không_ngủ xong 21 tiếp_tục nhậu lễ_tân,0,1,0,1,0
Nguyen D. T.,Huế,Khu nghỉ dưỡng Pilgrimage Village Boutique,9.4,không_gian yên_tĩnh xanh phòng sắp_xếp nội_thất hợp_lý lắm tổng_thể ổn nhân_viên thân_thiện nhiệt_tình thành_phố tầm 4 5 km thuê xe_máy đi thành_phố khu_nghỉ_mát không_có dịch_vụ thuê thuê đối_diện nói_chung giá_cả đánh_giá ok,1,1,0,1,2
Nguyen D. L.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,10.0,khách_sạn đẹp gia_đình côn_trùng cắn báo bộ_phận lễ_tân xịt côn_trùng nhân_viên tận_tình,1,1,1,0,2
Nguyen T. A. L.,Quy Nhơn,Khu nghỉ dưỡng Crown Retreat Quy Nhơn,10.0,khách_sạn tốt_đẹp 2 khách_sạn đợt đi phòng phòng bungalow rệp không_biết giường rệp hay_là rớt mái đi cắn mặc_dù khách_sạn hy_vọng khách_sạn cải_thiện vấn_đề vệ_sinh tốt nhân_viên ivivu nhiệt_tình combo hỗ_trợ bay phù_hợp,0,1,0,0,2
Le T. H.,Hội An,Hội An Reverie Villas,8.1,nội_thất cũ hư bữa ăn không_chỉ duy_nhất 1 món mì quảng,1,1,0,0,0
Nguyen N. T.,Hạ Long,Ivy Hotel - Ha Long,9.1,phòng giống_hệt hình sạch_sẽ rộng_rãi phòng khung_cảnh biển mấy tòa che biển nói_chung ok giá_cả rẻ khách_sạn 2 ổn phòng,0,1,1,1,2
Thi T. H. D.,Vũng Tàu,Khách sạn Tháng Mười,6.6,vị_trí tốt sát biển khuôn_viên rộng phòng xuống_cấp xây_dựng giá phòng tương_xứng không_bao_giờ ý_định,0,1,0,1,0
Hoang H.,Hà Nội,Green Hotel & Apartment HN,6.3,phòng cũ sàn bong ọp_ẹp nói_chung chán,0,1,0,0,0
Phan T. L.,Đà Lạt,Khách Sạn LADALAT,10.0,tốt khách_sạn sạch_sẽ gọn_gàng hài_lòng dịch_vụ,1,1,1,0,2
Nguyen T. T. T.,Vũng Tàu,Khu nghỉ dưỡng Six Senses Côn Đảo,10.0,tuyệt_vời nhân_viên thân_thiện nhiệt_tình bãi biển vô_cùng đẹp đồ ăn ngon,1,1,1,0,2
Huynh T. D.,Vũng Tàu,Khu nghỉ dưỡng Holiday Inn Hồ Tràm,10.0,dịch_vụ tốt nhân_viên hỗ_trợ nhiệt_tình,1,0,0,0,2
Nguyen Q. T.,Đà Nẵng,Khách sạn Four Points by Sheraton Đà Nẵng,10.0,dịch_vụ tốt,1,0,0,0,2
Nguyen T. M.,Quy Nhơn,AVANI Quy Nhon Resort and Spa,8.5,yên_tĩnh nhân_viên thân_thiện đồ ăn đơn_giản ngon nước_ngoài chất_lượng khu nghỉ_dưỡng hơi cảnh cực_kỳ đẹp,1,1,0,1,2
Dao T. H.,Nha Trang,Khu nghỉ dưỡng Movenpick Cam Ranh,10.0,nhân_viên ivivu tư_vấn nhiệt_tình nhanh_nhẹn hài_lòng khu nghỉ_dưỡng phòng dịch_vụ,1,1,0,0,2
Do T. K. O.,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,10.0,tốt chuyến đi,1,1,1,0,2
Bui T. M. L.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,8.0,khách_sạn đông phục_vụ hơi chậm đồ ăn hơi mặn phòng ban_đầu lưu_ý sale trâm tuy_nhiên đấy phòng gia_đình không_được khách_sạn lưu_ý phòng khu_vực nhà_hàng gia_đình chân yếu nói_chuyện trâm vì_sao không_thông_báo đổi khách_sạn,1,0,0,0,0
Nguyen H. C.,Huế,Khu nghỉ dưỡng Pilgrimage Village Boutique,8.9,khách_sạn tuyệt khách_sạn huế bữa tuyệt_vời khách_sạn chuyên_nghiệp giao_tiếp,1,1,0,0,2
Thanh T.,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,10.0,lễ_tân phục_vụ tốt không_thấy welcome drink,1,0,0,0,1
Le T. T. T.,Vũng Tàu,Minera Hot Springs Bình Châu (Khoáng Nóng Thiên Nhiên Bình Châu),10.0,đánh_giá tốt chuyến đi,1,1,1,0,2
Nguyen T. V. A.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,9.5,phòng dịch_vụ ok lắm mỗi_tội ghi_chú thông_tin phòng tầng khung_cảnh đẹp sắp_xếp phòng tầng 1 không_có khung_cảnh,1,1,0,1,2
Nguyen T. T.,Đà Lạt,Khách Sạn LADALAT,10.0,phòng rộng_rãi dịch_vụ tốt nhân_viên phục_vụ nhân_viên tư_vấn nhiệt_tình,1,1,1,0,2
Nguyen N. D.,Phan Thiết,Sea Links Beach Villas Phan Thiết,9.5,nhân_viên tư_vấn nhiệt_tình chất_lượng biệt_thự ok,1,1,0,0,2
Nguyen H. H.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,8.0,khách_sạn tốt chuyến đi ok không_có phàn_nàn,0,1,0,0,2
Nguyen T. T.,Quy Nhơn,Hong Diep Hotel Quy Nhon,8.5,khách_sạn tốt phòng standard 2 phòng rộng_rãi sạch_sẽ thiết_kế sàn gỗ sạch chân nhà_vệ_sinh rộng thoáng sạch_sẽ nói_chung hoàn_toàn hài_lòng tuy_nhiên phòng gián phòng đấy phòng không_biết_sao nhân_viên bình_xịt xịt bay mùi khắp tầng nói_chung trừ gián hài_lòng nhất_định quy_nhơn ️,0,1,1,0,2
Nguyen D. H.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,8.0,sea horse tốt trừ 1 hơi muỗi tầng room 123 125,0,0,1,0,2
Le D. T.,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,8.0,phòng khách_sạn ok biển xe_điện đi tắm hồ bơi to không_đẹp lắm khu_nghỉ_mát tầm giá buffet ok,0,1,0,1,2
Pham T. T.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,tuyệt_vời phòng sạch_sẽ nhân_viên niềm nở duy_nhất bể_bơi sửa_chữa gạch xước xát,1,1,1,0,2
Tran H. D.,Phan Thiết,Sea Links Beach Villas Phan Thiết,8.0,hài_lòng dịch_vụ tuy_nhiên chúng_tôi hồ bơi nhân_viên đuổi không_mặc quần bơi,1,0,0,0,2
Le M. T.,Đà Nẵng,Khu nghỉ dưỡng Núi Thần Tài Ebisu Đà Nẵng,10.0,dịch_vụ khách_sạn ivivu ok tốt lắm,1,0,0,0,2
Tran H. N.,Đà Nẵng,Khách sạn A La Carte Đà Nẵng,9.0,cảm_thấy hài_lòng khách_sạn mặt chất_lượng tốt dịch_vụ ổn ivivu tư_vấn nhiệt_tình,1,1,1,0,2
Tran T. N.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,khu_nghỉ_mát thoải_mái thoáng mát gia_đình tội hồ bơi sửa_chữa trải_nghiệm chúng_tôi hồ bơi hoàn_thiện,0,1,0,1,2
Nguyen T. M. T.,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,9.5,khu nghỉ_dưỡng đẹp phục_vụ chu_đáo chúng_tôi chuyến đi,1,1,0,0,2
Nguyen D. K.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,8.0,khách_sạn sạch_sẽ nhân_viên thân_thiện biển tắm không_được đá,1,0,1,0,2
Nguyen V. T.,Đà Nẵng,Khách sạn Brown Bean,5.5,đồ phòng hư,0,1,0,0,0
Nguyen T. H.,Đà Lạt,Khách Sạn LADALAT,10.0,mùa dịch covid 19 nhung khách_sạn đảm_bảo chất_lượng cảm_ơn nhieu nhieu,0,1,1,0,2
Nguyen T. T. L.,Nha Trang,Khu nghỉ dưỡng Movenpick Cam Ranh,10.0,khách_sạn tuyệt_vời nhân_viên dễ_thương,1,1,0,0,2
Hoang H.,Đà Nẵng,Khu nghỉ dưỡng Núi Thần Tài Ebisu Đà Nẵng,10.0,ivivu làm_việc chuyên_nghiệp tin_tưởng dịch_vụ khách_sạn đẹp phòng_ốc ok nhân_viên chu_đáo,1,1,1,0,2
Le T. T. T.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,chúng_tôi hài_lòng khu_nghỉ_mát lắm phục_vụ tốt phòng đẹp,1,1,0,0,2
Hoang T. L.,Nha Trang,Khu nghỉ dưỡng Vinpearl Nha Trang,10.0,đầu phòng ivivu hỗ_trợ nhiệt_tình thật_sự hài_lòng khách_sạn thất chuyên_nghiệp tốt,1,1,0,0,2
Tien T.,Đà Nẵng,Khách sạn Royal Charm,8.8,sạch đi nhà_vệ_sinh khách_sạn thoải_mái,0,0,1,0,2
Nguyen S. T.,Nha Trang,Khách sạn Senkotel Nha Trang,6.0,phòng ồn sửa_chữa thang_máy sửa,0,1,0,0,0
Nguyen H. N.,Phú Quốc,The Palmy Phú Quốc Resort & Spa,9.4,khu_nghỉ_mát đẹp sạch_sẽ phòng khung_cảnh biển đẹp dịp ghé,0,1,1,1,2
Nguyen T. T. V.,Đà Lạt,Khách Sạn LADALAT,10.0,khách_sạn nhân_viên tốt,1,1,0,0,2
Nguyen Q. V.,Đà Nẵng,Khu nghỉ dưỡng Núi Thần Tài Ebisu Đà Nẵng,9.5,chuyến đi tốt cảm_ơn ivivu hỗ_trợ,0,0,0,0,2
Nguyen M. L.,Phan Thiết,Resort Poshanu,9.7,nhân_viên nhiệt_tình thân_thiện du_lịch lịch_sự phòng đẹp đồ ăn ngon không_khí trong_lành,1,1,0,1,2
Nguyen T. A.,Đà Lạt,Cereja Hotel & Resort Dalat,6.2,đồ ăn buffet nghèo_nàn không_được refill liên_tục đi ăn không_ăn mấy tối nhà_hàng phục_vụ đoàn không_phục_vụ lẻ đi ăn vất_vả trời mưa gọi xe hotel hồ không_xuống ngắm hồ 2 nhà_hàng chắn vị_trí,1,0,0,1,0
Thu T.,Hà Nội,Hanoi Charming House,6.0,phòng không_đầy_đủ tiện_nghi nóng_nực không_thoải_mái thái_độ 1 nam nhân_viên khó_chịu,1,1,0,0,0
Nguyen T. L.,Phú Quốc,Khu nghỉ dưỡng Fusion Phú Quốc,10.0,khu_nghỉ_mát địa_thế đẹp cảnh_sắc_đẹp biệt_thự rộng_rãi thiết_kế đơn_giản gần_gũi thiên_nhiên hồ bơi tuyệt tiện_nghi tốt wifi khỏe nhân_viên thân_thiện nhà_hàng tốt bãi biển phong_cảnh đẹp sóng sâu,1,1,0,1,2
Thi T. N.,Huế,Melia Vinpearl Hue,9.4,3 đêm khách_sạn nhân_viên thân_thiện dịch_vụ tốt phòng đầy_đủ sạch_sẽ ngoại_trừ nhận_phòng không_có khăn lạnh,1,1,1,0,2
Nguyen T. T. N.,Quy Nhơn,Khu nghỉ dưỡng Crown Retreat Quy Nhơn,10.0,phòng ốc khách_sạn phục_vụ nhân_viên tốt không_có_gì phàn_nàn,1,1,0,0,2
Phuong P.,Hạ Long,The Bay - Ha Long Homestay,9.7,phòng xinh sạch_sẽ thuận_tiện đi_lại sun world bãi biển chủ yêu hiền hiền,0,1,1,1,2
Pham T. T. T.,Vũng Tàu,Minera Hot Springs Bình Châu (Khoáng Nóng Thiên Nhiên Bình Châu),10.0,chuyến đi tốt ok,0,0,0,0,2
Nguyen N. H.,Nha Trang,Khách sạn Senkotel Nha Trang,9.6,khách_sạn nâng_cấp hạng phòng không_thu phí nhân_viên nhiệt_tình tử_tế vị_trí thuận_lợi sạch_sẽ 1 duy_nhất khách_sạn chú_ý nâng_cấp đồ ăn tuyệt_vời đồ ăn thật_sự tệ,1,0,1,1,2
Truong T. N.,Phú Quốc,JW Marriott Phu Quoc Emerald Bay Resort & Spa,10.0,tốt,0,0,0,0,2
Nguyen T. N.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,8.0,muỗi khu_vực phòng delux,0,0,1,0,0
Tran T. T. H.,Phan Thiết,Sea Links Beach Villas Phan Thiết,9.5,chuyến đi tốt chúng_tôi hài_lòng dịch_vụ phòng_ốc,1,1,0,0,2
Ngo T. H.,Nha Trang,Rex Hotel and Apartment,9.4,phòng rộng đẹp hơi bất_tiện không_có chỗ đậu xe đêm nhân_viên thân_thiện nhiệt_tình giúp_đỡ hài_lòng,1,1,0,0,2
Nguyen T. K.,Huế,Phong Nha Hotel Hue,8.5,tốt muộn 3 khách_sạn 30 % chi_phí 1,0,0,0,0,2
Tran T. M. T.,Nha Trang,Khu nghỉ dưỡng Vinpearl Nha Trang,10.0,phục_vụ ổn phòng_ốc khách_sạn ok,1,1,0,0,1
Nguyen T. H.,Phú Quốc,JW Marriott Phu Quoc Emerald Bay Resort & Spa,10.0,dịch_vụ phòng khu_nghỉ_mát lắm,1,1,0,0,2
Vu H. N.,Đà Nẵng,Da Nang – Mikazuki JAPANESE RESORTS & SPA,9.7,phòng đẹp bữa ăn đa_dạng khu vui_chơi thú_vị,1,1,0,0,2
Nguyen B. T.,Phú Quốc,Vinpearl Discovery Wonderworld Phú Quốc,10.0,cảm_ơn hằng hỗ_trợ nhiệt_tình,1,0,0,0,2
Nguyen T. H.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,9.0,dịch_vụ chất_lượng phòng ok,1,1,0,0,2
Nguyen P. L.,Nha Trang,Khách sạn Senkotel Nha Trang,9.7,mong_đợi 2 đêm tuyệt_vời dịch_vụ tuyệt_vời nhân_viên thân_thiện chắc_chắn ghé thăm nha trang,1,0,0,0,2
Tran T. P.,Vũng Tàu,Khách sạn Tháng Mười,6.3,khách_sạn ok bù nhân_viên chán gõ_cửa làm_phiền phòng đòi dọn phòng giận làm_phiền liên_tục,1,1,0,0,1
Le T. V.,Đà Lạt,Victorian Hotel Dalat,6.4,phòng đẹp ảnh sạch_sẽ tuy_nhiên nóng không_mình vấn_đề góp_ý khách_sạn bảo phản_hồi thay_đổi tối khách_sạn không_biết vì_sao điện cắm không_sử_dụng cắm sạc điện_thoại không_được bật tivi không_được nói_chung không_sử_dụng điện phòng 1_thao nước_lớn tường nhiễu ướt cửa phòng mong khách_sạn cố_gắng khắc_phục tiện_nghi đầy_đủ phục_vụ,0,1,1,0,1
Nguyen V. N.,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,10.0,hài_lòng chuyến đi thao_tác phòng ivivu nhanh_chóng không_rườm_rà,1,0,0,0,2
Nguyen H. N.,Nha Trang,Rex Hotel and Apartment,6.4,phòng hôi thuốc_lá đậm mãi không_hết mùi không_biết mùi hôi,0,0,1,0,0
Pham Q. H.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,10.0,tốt khách_sạn nhân_viên ivivu tốt hài_lòng,1,1,0,0,2
Le T. T. V.,Nha Trang,Khu nghỉ dưỡng The Anam Nha Trang,10.0,chuyến đi ok chất_lượng phòng dịch_vụ khu_nghỉ_mát,1,1,0,0,2
Nguyen N. M.,Đà Nẵng,Angel Hotel Danang,10.0,khách_sạn tốt biển co dịp ghé tiếp,0,1,0,1,2
Pham T. H.,Nha Trang,Rex Hotel and Apartment,8.5,thân_thiện sạch_sẽ thoáng mát,1,0,1,0,2
Nguyen D. L.,Đà Nẵng,Khách sạn Royal Charm,8.5,bữa ngon đồ siêu_thị bờ biển,1,0,0,1,2
Nguyen T. K. T.,Hội An,Lasenta Boutique Hotel Hoian,6.7,lễ_tân không_thực_sự thân_thiện không_có đồ_uống chào_đón chúng_tôi khách_hàng không_có nụ cười hơi không_vui chúng_tôi dịch_vụ mát_xa phòng tắm_hơi chồng bao_gồm không_khách_sạn đẹp hồ bơi tốt chúng_tôi vui kỳ nghỉ chúng_tôi chúng_tôi trở_lại phòng kiểm_tra chìa_khóa phòng vô_hiệu_hóa phòng chúng_tôi gọi nhân_viên đàn_ông mở_cửa không_giải_thích xin_lỗi quot tại_sao quot cuối_cùng khách_sạn tuyệt_vời chú_ý đào_tạo nhân_viên,1,1,0,0,2
Ngo T. H.,Đà Nẵng,Khu nghỉ dưỡng Núi Thần Tài Ebisu Đà Nẵng,10.0,gia_đình hài_lòng chuyến đi phòng_ốc sạch thoải_mái nhân_viên phục_vụ tốt,1,1,1,0,2
Cuong C.,Hà Nội,Hanoi Charming House,9.1,khách_sạn tốt nằm ngõ hơi khu trung_tâm,0,1,0,1,2
Nguyen T. K. T.,Đà Nẵng,Khách sạn Four Points by Sheraton Đà Nẵng,10.0,chuyến đi ok chất_lượng khách_sạn tốt nhân_viên tư_vấn ok,1,1,0,0,1
Nguyen T. H.,Hà Nội,Ma Coeur Boutique Hotel,5.4,hôi khăn_tắm tủ phòng mặt_đường ngõ,0,0,1,1,0
Le D. T.,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,8.0,phòng khách_sạn ok biển xe_điện đi tắm hồ bơi to không_đẹp lắm khu_nghỉ_mát tầm giá buffet ok,0,1,0,1,2
Nguyen T. B. N.,Phú Quốc,Khu nghỉ dưỡng Fusion Phú Quốc,8.0,phòng ốc rộng_rãi tiện_ích thoải_mái nhân_viên dễ_thương thân_thiện tuy_nhiên tối ngủ hơi muỗi có_lẽ khu_nghỉ_mát chú_ý phun thuốc muỗi thường_xuyên thời_gian lưu_trú tặng kèm voucher ăn_uống bữa sạch_sành_sanh,1,1,1,0,2
Ngoc A.,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,8.0,phòng chúng_tôi phòng phòng thị mùi thuốc_lá không_vệ_sinh kỹ phòng hôi cống thoát nói_chung không_hài_lòng nhân_viên ivivu thảo hỗ_trợ nhiệt_tình cung_cấp thông_tin tốt,1,0,1,0,2
Ngo P. T.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,9.5,chúng_tôi chuyến đi ok ivivu hỗ_trợ chu_đáo,1,0,0,0,2
Thi T. H. N.,Hồ Chí Minh,Khách sạn DDA Quận 1,6.0,cũ bẩn thiết_kế phi_lý máy_lạnh cũ phòng giá rẻ,0,1,1,0,0
Thu T. N.,Đà Lạt,Ana Mandara Villas Dalat Resort & Spa,9.4,kỳ nghỉ tốt_đẹp phàn_nàn không_có giá móc phòng tắm treo khăn_tắm sửa,0,1,0,0,2
Le T. T. H.,Phú Quốc,Khu nghỉ dưỡng Fusion Phú Quốc,10.0,dịch_vụ khách_sạn tốt nhân_viên khách_sạn đón_tiếp nồng_nhiệt thức_ăn hợp khẩu_vị ngon_miệng nhân_viên ivivu hỗ_trợ tích_cực nhiệt_tình,1,0,0,0,2
Le T. N.,Nha Trang,Vinpearl Resort Nha Trang - Hon Tre Island,8.5,tất_cả tốt gia_đình thú_vị chủ khách_sạn thân_thiện,1,1,1,0,2
Le T. A.,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,10.0,thời_tiết không_tốt hài_lòng chuyến đi,0,0,0,0,2
Nguyen T. A. T.,Nha Trang,Khu nghỉ dưỡng Vinpearl Nha Trang,10.0,khách_sạn tốt bố_trí phòng cơ_sở_vật_chất ok nhân_viên tư_vấn tốt nhiệt_tình,1,1,0,0,2
Nguyen T. H. N.,Nha Trang,An Lâm Retreats Ninh Vân Bay,10.0,hài_lòng chất_lượng khách_sạn ok nhân_viên tư_vấn ivivu nhiệt_tình,1,1,0,0,2
Phuong A.,Phan Thiết,Mũi Né Boutique Hotel,9.4,phòng sạch_sẽ rộng_rãi phù_hợp túi_tiền chỗ xe_hơi phục_vụ dễ_chịu,1,1,1,0,2
Nguyen T. K. H.,Huế,Hong Thien 1 Hotel,9.1,trai hồ bơi nhân_viên tuyệt_vời,1,1,0,0,2
Nguyen Q. A.,Phú Quốc,Vinpearl Resort & Spa Phú Quốc,7.0,phòng chảy yếu buffet không_còn đa_dạng mốt vấn_đề ivivu lunch pot khách_sạn sử_dụng không_được sử_dụng quẹt thẻ khách_sạn kiểm_tra nói_chung đi hài_lòng dịch_vụ ivivu website ivivu tra_cứu không_biết thế_nào gọi trực_tiếp bây_giờ nâng_cấp ý_kiến,1,1,0,0,1
Nguyen N. T.,Phan Thiết,Khu nghỉ dưỡng Muine Bay Phan Thiết,10.0,hài_lòng chuyến đi không_có phàn_nàn tất_cả dịch_vụ hài_lòng nhân_viên khách_sạn ivivu quan_tâm chu_đáo,1,0,0,0,2
Le T. H.,Phú Quốc,Radisson Blu Resort Phu Quoc,9.7,hài_lòng dịch_vụ khách_sạn nhân_viên nhiệt_tình chuyên_nghiệp phòng nghỉ sạch_sẽ thoáng mát bể_bơi sạch đi 100 m biển dậy đạp 1 vòng khách_sạn cực thư_giãn,1,1,1,1,2
Mai T. T. T.,Đà Nẵng,Khách sạn Four Points by Sheraton Đà Nẵng,8.0,chất_lượng khách_sạn tốt nhân_viên tư_vấn nhiệt_tình,1,1,0,0,2
Phan T. T. T.,Nha Trang,Khu nghỉ dưỡng Movenpick Cam Ranh,10.0,chi_nhân_viên tư_vấn ivivu tốt tư_vấn nhiệt_tình ghiền ivivu khách_sạn tốt ổn movenpick ivivu,1,1,0,0,2
Tran T. T.,Nha Trang,Khu nghỉ dưỡng Fusion Cam Ranh,10.0,dịch_vụ tốt nhân_viên thân_thiện,1,0,0,0,2
Nguyen T. M.,Nha Trang,Khu nghỉ dưỡng The Anam Nha Trang,10.0,chuyến bay phòng khách_sạn tốt khách_sạn đẹp nghỉ_dưỡng,1,1,0,0,2
Thanh H.,Phan Thiết,Resort Poshanu,9.1,phòng ốc đẹp thoáng yên_tĩnh kiến_trúc quang_cảnh khu_nghỉ_mát 1 trừ mùng che muỗi mùi mốc dán cột không_sử_dụng vệ_sinh thường_xuyên,0,1,1,0,2
Le T. T. H.,Phan Thiết,Sea Links Beach Villas Phan Thiết,8.0,khách_sạn ok hài_lòng,0,1,0,0,2
Phan T. L.,Đà Nẵng,Khách sạn Four Points by Sheraton Đà Nẵng,10.0,dịch_vụ khách_sạn tốt nhân_viên nhiệt_tình chu_đáo,1,0,0,0,2
Thi T. T. N.,Phú Quốc,The Palmy Phú Quốc Resort & Spa,5.4,phòng bẩn hồ bơi bẩn sàn bẩn đường biển cống chảy không_có bãi biển tệ,0,0,1,0,0
Tran T. A.,Đà Lạt,Ana Mandara Villas Dalat Resort & Spa,9.4,biệt_thự đẹp nhân_viên thân_thiện hưởng,1,1,0,0,2
Nguyen T. T. M.,Vũng Tàu,Minera Hot Springs Bình Châu (Khoáng Nóng Thiên Nhiên Bình Châu),10.0,cảm_thấy dịch_vụ khách_sạn đấy ổn không_có vấn_đề xảy suốt quá_trình nhân_viên tư_vấn ivivu nhiệt_tình tư_vấn kỹ,1,0,0,0,2
Thao T.,Hà Nội,Khách sạn Hanoi Sunshine,8.5,nhân_viên nhiệt_tình vui_tính,1,0,0,0,2
Thi T. H. N.,Vũng Tàu,Minera Hot Springs Binh Chau,7.0,giá đồ ăn đắt giá máy_bay mua đắt thành_phố,1,0,0,0,0
Phan T. H.,Nha Trang,Vinpearl Condotel Beachfront Nha Trang,10.0,tuyệt_vời phòng_ốc phục_vụ gia_đình hài_lòng,1,1,0,0,2
Nguyen T. N.,Nha Trang,Khu nghỉ dưỡng Movenpick Cam Ranh,8.0,khu nghỉ_dưỡng ok đẹp hoạt_động thích_hợp gia_đình buffet 4 hơi món 5 đầy_đủ ngon ivivu giá_cả tốt chăm_sóc khách_hàng tốt_bạn trang hỗ_trợ tốt,1,1,0,0,2
Tran T. T. L.,Đà Nẵng,Meliã Vinpearl Đà Nẵng Riverfront,10.0,dịch_vụ tốt khách_sạn khung_cảnh đẹp vị_trí thuận_tiện,1,0,0,1,2
Nguyen T. H. T.,Đà Nẵng,Khách sạn Four Points by Sheraton Đà Nẵng,10.0,chuyến đi phục_vụ tư_vấn nhiệt_tình,1,0,0,0,2
