User_name,Location_hotel,Hotel_name,Rating,Comment,Service,Infrastructure,Sanitary,Location,Attitude
Thanh X.,Hội An,Golden River Hotel,9.7,ngay trung_tâm phố cổ nhân_viên chào_đón ngay từ cổng nhiệt_tình và thân_thiện phòng đẹp sạch_sẽ có ban_công nhìn ra bên ngoài bữa sáng không_ngon giá tiền quá rẻ so với chất_lượng và dịch_vụ,1,1,1,1,2
Nguyen T. M. L.,Phú Quốc,VinOasis Phu Quoc,8.8,khách_sạn vinoasis có dịch_vụ đưa và đón khách tại sân_bay phú quốc rất tốt nhân_viên lịch_sự nhã_nhặn và thanh_lịch tuy_nhiên thời_gian nhận_phòng cho khách nhận phòng khá là chậm do tác_phong và vận_hành còn khá đơn_giản thiếu sự chuyên_nghiệp cũng may là trong lúc khách lây_lất chờ_đợi được nhận phòng thì khách_sạn có cung_cấp nước uống chào_mừng được miễn_phí phòng đẹp sạch yên_tĩnh ăn sáng nấu ngon món ăn phong_phú cả âu và á nên rất phù_hợp cho các loại khách không_có dụng_cụ cạo râu cung_cấp sẵn trong phòng như các khách_sạn bình_thường khác nên cải_thiện điều này,1,1,1,0,1
Tran T. V.,Đà Lạt,Khu nghỉ dưỡng Ana Mandara Villas Dalat Resort and Spa,8.0,đẹp từng góc_cạnh nhân_viên nên tư_vấn kỹ hơn các dịch_vụ tiện_ích cho khách_hàng như có xe đưa_đón trong khu_nghỉ_mát theo yêu_cầu như chở từ phòng ra sảnh tiếp_tân hay nhà_hàng bla bla,1,1,0,0,1
Le T. T.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,tôi thấy cảnh_quan tốt và phòng sạch_sẽ ngăn_nắp chuyến đi tốt vui_vẻ,0,1,1,1,2
Nguyen H. P.,Hội An,Lasenta Boutique Hotel Hoian,9.1,phòng sạch_sẽ hồ bơi hơi nhỏ nhưng có khung_cảnh đẹp thuê xe_đạp đi vào ruộng đối_diện cũng là 1 trải_nghiệm sống áo rất thú_vị chỗ này chống chỉ_định gia_đình có con nhỏ hiếu_động khu_vực nhà_hàng khá nhiều khách tây và hàn không_thích ồn_ào sẽ bị nhắc_nhở hồ bơi thì tắm chắn kiếng hơi thấp chắc để hạn_chế chặn khung_cảnh đẹp nên nguy_hiểm với trẻ nhỏ tóm_lại đáng để trải_nghiệm,0,1,1,1,2
Le T. T.,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,10.0,mọi dịch_vụ của khách_sạn ăn_uống nghỉ_ngơi phòng_ốc mình thấy đều tốt,1,1,1,0,2
Van T. N.,Nha Trang,Le Soleil Nha Trang Hotel,9.4,thật tuyệt phòng rất đẹp sạch_sẽ phục_vụ và lễ_tân chu_đáo đặc_biệt rất linh_động mình đặt phòng phòng 14 giờ chiều mới lấy tuy_nhiên tới nơi sớm các bạn đã cho mình lấy phòng từ lúc 8 giờ sáng và không_mất thêm bất_kỳ chi_phí,1,1,1,0,2
Nguyen T. X. H.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,hài_lòng nhưng dịch_vụ massage 15 phút chỉ massage được có 10 phút thôi nhân_viên tư_vấn của ivivu nhiệt_tình chịu_khó,1,0,0,0,1
Nguyen C. H.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,10.0,khu_nghỉ_mát đẹp ở rất thoải_mái và nhân_viên chu_đáo,1,1,0,0,2
Nguyen T. P.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,nhân_viên tư_vấn nhiệt_tình và hỗ_trợ rất nhiều dịch_vụ khách_sạn nói_chung vừa đến khu_nghỉ_mát tôi và gia_đình đã được đón_chào nồng_nhiệt phòng ở thì cũng được dọn sạch_sẽ nói_chung là ở rất thấy thoải_mái được sử_dụng các dịch_vụ trong gói,1,0,0,0,2
Nguyen H. H.,Đà Lạt,Khu nghỉ dưỡng Ana Mandara Villas Dalat Resort and Spa,10.0,mọi việc tốt từ phòng đến dịch_vụ tôi đều hài_lòng tôi sẽ liên_hệ ivivu cho những chuyến đi tới,1,1,0,0,2
Nguyen T. T. H.,Nha Trang,An Lâm Retreats Ninh Vân Bay,10.0,đánh_giá của an_ninh_an_toàn và cách khu nghỉ không_thiết_kế khóa thẻ phòng như các chỗ khác chính là mức bảo_đảm tối_đa nhất phòng_ốc sạch_đẹp đồ ăn không_quá nhiều nhưng đủ để lại ấn_tượng cho du_khách nhân_viên nhiệt_tình và gần_gũi,1,1,1,0,2
Le T. T. H.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,tốt,0,0,0,0,2
Nguyen T. T. P.,Nha Trang,Khu nghỉ dưỡng Movenpick Cam Ranh,8.0,movenpick khu_nghỉ_mát cam_ranh phòng mới khung_cảnh đẹp ăn sáng ngon phong_phú bãi_biển tuyệt_vời nhà_hàng ít món ăn chưa phong_phú dịch_vụ giải_trí hạn_chế,1,1,0,1,2
Nguyen T. H. H.,Phú Quốc,Vinholidays Fiesta Phú Quốc,8.5,môi_trường thân_thiện bữa sáng giá_trị gần grandworld,0,0,0,1,2
Tran T. H.,Nha Trang,Vinpearl Condotel Beachfront Nha Trang,10.0,khách_sạn rất ok dịch_vụ giống với những vinpearl khác tôi đã đi,1,1,0,0,2
Dao T. L.,Đà Nẵng,Khu nghỉ dưỡng Risemount Premier Đà Nẵng,8.5,cũng rất ok về mọi mặt chắc lần sau sẽ quay lại,1,1,1,0,2
Nguyen T. T. V.,Đà Nẵng,Khách sạn Four Points by Sheraton Đà Nẵng,10.0,khách_sạn đẹp đồ ăn ngon nhân_viên tuyệt_vời nhất là bạn linh ở nhà_hàng,1,1,0,0,2
Nguyen T. H. H.,Đà Nẵng,Meliã Vinpearl Đà Nẵng Riverfront,10.0,phòng và dịch_vụ của khu_nghỉ_mát đều tốt,1,1,0,0,2
Nguyen T. T. T.,Phú Quốc,Khu nghỉ dưỡng Premier Village Phu Quoc Managed By Accor,10.0,gia_đình tôi sẽ quay lại khu_nghỉ_mát premier biệt_thự phú quốc cho lần nghỉ_dưỡng tiếp_theo đã nghỉ ở khu_nghỉ_mát này nhiều nhưng chưa bao_giờ nhàm_chán,0,0,0,0,2
Tran D. H.,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,9.0,khách_sạn cũng được tôi không_có_gì phàn_nàn,0,1,0,0,1
Huynh M. T.,Đà Lạt,Khách Sạn LADALAT,9.5,tôi rất hài_lòng sau 1 năm trở_lại dịch_vụ và phòng vẫn rất tốt,1,1,0,0,2
Nguyen T. T. M.,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,10.0,dịch_vụ khách_sạn trên cả tuyệt_vời tôi rất hài_lòng đáng đồng_tiền nhân_viên tư_vấn nhanh và hỗ_trợ tôi khi cần,1,0,0,0,2
Nguyen T. P. T.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,8.0,ngày đầu_máy lạnh hư nên tôi đã yêu_cầu đổi phòng khác phải đổi đến mấy phòng mới ok vì máy_lạnh dường_như cũ rồi không_lạnh,0,1,0,0,1
Vu T. H.,Đà Nẵng,Meliã Vinpearl Đà Nẵng Riverfront,10.0,hài_lòng,0,0,0,0,2
Tran T. T.,Vũng Tàu,Khu nghỉ dưỡng Holiday Inn Hồ Tràm,10.0,dịch_vụ khách_sạn mình hài_lòng nhân_viên ivivu hỗ_trợ nhiệt_tình,1,0,0,0,2
Nguyen T. V.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,hài_lòng về chuyến đi chỉ buồn là đi mùa này tắm biển bị sứa cắn sưng hết chân,0,0,0,0,2
Nguyen B. V.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,đúng chất nghỉ_dưỡng gia_đình đã có chuyến đi vui và hài_lòng,0,0,0,0,2
Nguyen T. M. T.,Đà Lạt,Khu nghỉ dưỡng Ana Mandara Villas Dalat Resort and Spa,10.0,tôi hài_lòng về chuyến đi về nhân_viên tư_vấn cũng như khách_sạn khung_cảnh đẹp và sạch_sẽ,1,1,1,1,2
Nguyen T. T. L.,Quy Nhơn,Khách sạn Hoàng Yến 1 Quy Nhơn,6.4,ga trải giường khăn lau không_được thay trong 3 ngày chúng_tôi ở hồ bơi không_được thay rửa bãi biển có rác nhưng ít,0,0,1,0,0
Tran T. T. H.,Vũng Tàu,VND Hotel,5.2,phòng mình nhận không_giống trong hình thấy trên hình có khung_cảnh biển mà khi nhận lại cho mình vào chỗ xung_quanh là tường không_cửa_sổ chẳng nhìn thấy gì ngoài bức tường khu kế bên,0,0,0,1,0
Le T. T.,Nha Trang,Melissa Hotel Nha Trang,10.0,phòng khung_cảnh đẹp dịch_vụ tốt tuy_nhiên hành_lang hơi nhỏ cách_âm không_tốt lắm khách_sạn đối_diện biển nhưng muốn sang biển phải đi vòng 1 đoạn nhưng nhà mình không_thích tắm biển nên cũng không_quan_trọng,1,1,0,1,2
Nguyen T. T. T.,Quy Nhơn,Khu nghỉ dưỡng Crown Retreat Quy Nhơn,10.0,nhân_viên dễ_thương chuyến đi vui_vẻ cảm_ơn các bạn đã hỗ_trợ về tôi giới_thiệu với bạn_bè cùng sử_dụng dịch_vụ của ivivu nữa,1,0,0,0,2
Nguyen T. N. T.,Đà Nẵng,Khách sạn Four Points by Sheraton Đà Nẵng,10.0,cả gia_đình người_lớn và trẻ_con đều rất thích dịch_vụ tại khách_sạn four points là khách_sạn rất đáng để ở khi đến đà nẵng,1,0,0,0,2
Nguyen T. B.,Huế,TinTin Hostel,9.1,lễ_tân nhiệt_tình d ngay gần phố đi bộ nên tối dễ_dàng đi chơi,1,0,0,1,2
Nguyen N. L.,Phú Quốc,Khu nghỉ dưỡng Fusion Phú Quốc,10.0,chuyến đi rất ok tôi hài_lòng về phòng và dịch_vụ của khu_nghỉ_mát lắm mọi việc tốt và vui_vẻ,1,1,0,0,2
Nguyen T. T. N.,Đà Lạt,Khu nghỉ dưỡng Ana Mandara Villas Dalat Resort and Spa,8.0,tôi hài_lòng về chất_lượng dịch_vụ của khách_sạn nhân_viên ivivu không_tư_vấn cụ_thể cho tôi về thời_gian nhận_phòng trước giờ bay nên tôi đến trễ phải đóng phí hơn 1 triệu tôi có liên_hệ vào di_động của nhân_viên nhưng bạn ấy báo đang nghỉ_phép không_hỗ_trợ được tôi thấy rất bị_động,1,0,0,0,1
Vo T. T.,Hội An,Lasenta Boutique Hotel Hoian,9.4,phòng thiết_kế đẹp sạch_sẽ không_gian yên_tĩnh thoải_mái,0,1,1,1,2
Nguyen T. T. T.,Vũng Tàu,Khu nghỉ dưỡng Six Senses Côn Đảo,9.0,cảm_ơn nhân_viên ivivu hỗ_trợ tôi nhiệt_tình và chu_đáo khách_sạn rất tốt đúng với tiêu_chuẩn 5 sao,1,1,1,0,2
Nguyen T. A. L.,Đà Nẵng,Khách sạn A La Carte Đà Nẵng,10.0,khách_sạn có chất_lượng rất tốt sát biển phòng đẹp và sang_trọng nhân_viên ivivu làm_việc rất chu_đáo lịch_sự và nhanh_chóng,1,1,1,0,2
Nguyen T. M.,Hồ Chí Minh,ACE Hotel Saigon,8.8,phòng thoáng mát sạch_sẽ màu_sắc hài hòa mặc_dù bồn cầu bị rỉ nước khi xả máy_lạnh hơi cũ remote tivi không_bấm chuyển kênh được nhưng còn lại đều ổn,0,1,1,0,1
Le T. P.,Vũng Tàu,Khu nghỉ dưỡng Six Senses Côn Đảo,10.0,chuyến đi nghỉ dưỡng của chúng_tôi tại six sensens thật tuyệt_vời,0,0,0,0,2
Nguyen T. T.,Nha Trang,Khu nghỉ dưỡng Fusion Cam Ranh,8.0,mọi điều tuyệt_vời trừ_bữa ăn,1,1,1,0,2
Nguyen B. H.,Nha Trang,Khu nghỉ dưỡng Vinpearl Nha Trang,9.0,mọi thứ ở đây đều rất tốt tôi không_có_gì phiền_lòng cả nhân_viên tư_vấn của ivivu hỗ_trợ tôi chu_đáo nhiệt_tình_cảm_ơn các bạn rất nhiều,1,1,1,0,2
Bui T. N.,Hồ Chí Minh,ACE Hotel Saigon,8.5,khách_sạn hơi cũ nhưng cơ_bản là ở được với giá tiền đó,1,1,0,0,1
Nguyen N. T.,Huế,Melia Vinpearl Hue,9.7,vị_trí thuận_tiện nhân_viên thân_thiện khách_sạn quá tốt rất hài_lòng sẽ ủng_hộ nếu có dịp,1,1,1,0,2
Nguyen T. T. T.,Huế,Century Riverside Hue,6.0,khách_sạn nội_thất quá cũ nội_thất nhà_vệ_sinh đã hư_hỏng hết,0,1,0,0,0
Tran T. B.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,10.0,phòng victoria phan_thiết có mùi thơm thoang_thoảng rất dễ_chịu mình sẽ quay lại,0,0,1,0,2
Nguyen N. T.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,gia_đình tôi đã nhiều lần ở đây và sử_dụng dịch_vụ ivivu nhiều lần tôi rất thích sự chu_đáo của các bạn nhân_viên và sự thoải_mái khi ở khách_sạn,1,1,0,0,2
Tran D. K.,Phú Quốc,Vinpearl Resort & Spa Phú Quốc,10.0,chuyến đi tốt vui_vẻ,0,0,0,0,2
Tien T.,Đà Lạt,Dalat Edensee Lake Resort & Spa,6.1,khách_sạn 5 sao mà sàn gạch không_thảm không_sàn gỗ dịch_vụ ít ăn_uống không_đa_dạng nhân_viên không_vui_vẻ niềm nở đánh_giá chỉ cỡ 3 sao,1,1,0,0,0
Nguyen T. M. H.,Hà Nội,Hanoi Charming House,8.5,tốt phòng hơi cũ gần phố cổ bờ hồ,0,1,0,1,2
Pham T. H.,Nha Trang,Melissa Hotel Nha Trang,8.5,cảnh biển đẹp dịch_vụ tốt,1,0,0,1,2
Nguyen T. L.,Phan Thiết,Nohana Hotel (Former Y Khoa Hotel),8.5,phòng nghỉ rộng_rãi gần trung_tâm anh_chị chủ cực dễ_thương lần sau quay lại mũi né nhất_định sẽ ở khách_sạn này nên ở những đoạn đầu nguyễn_đình chiểu gần trung_tâm ăn_uống cũng ok,1,1,0,1,2
Nguyen T. N. T.,Vũng Tàu,Khu nghỉ dưỡng Holiday Inn Hồ Tràm,10.0,ks phòng đẹp ăn sáng ngon tuy hơi đông_đúc nhưng vẫn ổn nhộn_nhịp nhân_viên ivivu dễ_thương hỗ_trợ nhiệt_tình ms liễu cảm_ơn ivivu,1,1,0,0,2
Vu T. H.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,8.0,thực_đơn trưa nhiều cho 2 người nên bớt 1 món để nâng cao chất_lượng các món khác,1,0,0,0,1
Nguyen T. T.,Đà Nẵng,Khu nghỉ dưỡng Melia Đà Nẵng Beach,10.0,mình cảm_thấy rất hài_lòng vì đã được nâng_cấp loại phòng biệt_thự tốt hơn so với yêu_cầu ban_đầu nhân_viên ivivu đã hỗ_trợ tư_vấn mình rất nhiệt_tình,1,1,0,0,2
Tran T. H.,Hạ Long,Ivy Hotel - Ha Long,10.0,phòng ốc sạch_sẽ đẹp_đẽ phù_hợp với giá tiền nhé các bạn ơi ngay gần sunworld đi bộ tầm 50_100 m là tới rồi được cái chị chủ vô_cùng nhiệt_tình hỗ_trợ hết_mình nên mọi người không_phải lo nhé,1,0,1,1,2
Trung T.,Hội An,Hội An Reverie Villas,8.5,tối cho việc thư_giãn nghỉ_ngơi,0,0,0,0,1
Nguyen T. V. T.,Quy Nhơn,Hong Diep Hotel Quy Nhon,9.7,phòng sạch_sẽ rộng_rãi khung_cảnh bờ biển nhân_viên lễ_tân rất thân_thiện dễ_thương nếu có dịp quay lại quy_nhơn mình sẽ tiếp_tục ở khách_sạn này,1,1,1,1,2
Nguyen H. L.,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,7.0,dịch_vụ tất_cả đều tốt hồ bơi hơi nhiều flour biết qua google search,1,0,0,0,2
Minh T.,Quy Nhơn,Casa Marina Resort,8.5,khung_cảnh ok cho hạng phòng luxury sea khung_cảnh hướng biển bungalow mình có ở 1 đêm bungalow thì cảm_giác tiếng sóng hơi ồn khung_cảnh đẹp tuy_nhiên nhân_viên có_vẻ không_chuyên_nghiệp lắm đồ_dùng trong phòng cũng hơi cũ,1,1,0,1,1
Thu H.,Đà Lạt,Dalat Edensee Lake Resort & Spa,9.7,great place cho thư_giãn và tận_hưởng,0,0,0,0,2
Thanh T. N.,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,10.0,nhân_viên thân_thiện vị_trí thuận_lợi dịch_vụ rất tốt gia_đình tôi rất thoải_mái khi ở đây,1,0,0,1,2
Nguyen T. H.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,9.0,victoria phan_thiết không_có vấn_đề gì mọi thứ đều tốt,1,1,1,0,2
Tran T. H.,Nha Trang,Khu nghỉ dưỡng Vinpearl Nha Trang,8.0,khách_sạn rất xứng_đáng dịch_vụ 5 sao không_có_gì phải phàn_nàn biển đẹp khu trò_chơi rất nhiều trò bao ăn 3 bữa trong ngày tôi rất hài_lòng về dịch_vụ của ivivu,1,1,0,1,2
Le T. T.,Vũng Tàu,Khu nghỉ dưỡng Seava Hồ Tràm,10.0,khách_sạn sạch_sẽ nhân_viên rất dễ_thương khu_nghỉ_mát rất rộng dường_như chưa hoàn_thiện nên hoang_sơ nhưng mình thích điều này,1,0,1,0,2
Nguyen P. T.,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,8.0,dịch_vụ tốt phòng khách đặt khung_cảnh hướng biển nhưng nhìn ra bị vướng tầm nhìn nên không_hài_lòng lắm nhân_viên nhiệt_tình nắm rõ thông_tin sản_phẩm,1,0,0,1,1
Quyen Q.,Đà Nẵng,Khách sạn Brown Bean,6.0,việc nhận_phòng quá chậm mà không_biết lỗi từ trang mạng hay từ khách_sạn,1,0,0,0,0
Nguyen T. P. T.,Nha Trang,An Lâm Retreats Ninh Vân Bay,8.0,khu_nghỉ_mát rất tốt khung_cảnh đẹp đồ ăn ngon nhân_viên phục_vụ nhiệt tinh nhưng có khuyết_điểm là wifi hơi yếu đặc_biệt là bạn trang tư_vấn cho mình rất nhiệt_tình hỗ_trợ rất tốt 55 về thái_độ tư_vấn của bạn,1,1,0,1,2
Nguyen T. N. H.,Hội An,Golden River Hotel,8.4,gần khu_phố cổ nên tiện đi_lại không_thích ăn sáng kiểu gọi món nước miễn_phí mà chai nước nhãn_hiệu lạ không_dám uống giá phòng rẻ phòng hơi nhỏ cho 3 người nhưng nhà_tắm thì thật_là to,1,1,0,1,2
Nguyen T. T. H.,Phú Quốc,VinOasis Phu Quoc,5.7,khách_sạn 5 sao mà phục_vụ như cái chợ quê dịch_vụ thì kém khách_sạn thì cũ không_đáng ở,1,1,0,0,0
Bui T. T. H.,Phú Quốc,Khu nghỉ dưỡng Premier Village Phu Quoc Managed By Accor,10.0,khách_sạn thoải_mái đẹp chất_lượng về dịch_vụ và nhân_viên tốt,1,1,0,0,2
Vu H. N.,Phú Quốc,The Palmy Phú Quốc Resort & Spa,8.5,phòng mới đẹp đồ ăn vừa_miệng nhân_viên nhiệt_tình có cho thuê xe_hơi và xe_máy rất tiện không_phải ra ngoài thuê chỉ có điều đường vô khu_nghỉ_mát hơi dơ chút do có công_trình đang làm,1,1,1,0,2
Nguyen N. D.,Đà Lạt,Vietsovpetro Dalat Hotel,7.6,khách_sạn phòng đẹp vị_trí hơi xa trung_tâm thành_phố nhà_hàng ăn sáng trung_bình,0,1,0,1,1
Do V. H.,Đà Nẵng,Khách sạn Four Points by Sheraton Đà Nẵng,10.0,khách_sạn đẹp nhân_viên phục_vụ nhiệt_tình nói nhiều tiếng anh,1,1,0,0,2
Ngan N.,Vũng Tàu,Minera Hot Springs Binh Chau,8.5,đó là một nơi tuyệt_vời cho chuyến đi của chúng_tôi,0,0,0,0,2
Tran N. A. L.,Phan Thiết,Khu nghỉ dưỡng Muine Bay Phan Thiết,8.0,khá lâu rồi mới trở_lại đây khu_nghỉ_mát đã thay_đổi đẹp hơn rất nhiều ăn sáng khá ngon tuy lên thức_ăn hơi chậm,0,1,0,0,2
Thanh T.,Đà Lạt,Khách sạn Phương Uyên Đà Lạt,9.7,vị_trí tuyệt_vời nhân_viên hữu_ích rất sạch_sẽ,1,0,1,1,2
Nguyen N. Q.,Phú Quốc,Muong Thanh Luxury Phu Quoc Hotel,9.4,rất đẹp nơi để ở và chi_tiêu tiền,0,0,0,0,2
Pham T. L.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,hài_lòng nhà_xe có gọi báo trước,0,0,0,0,2
Nguyen T. T.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,8.0,dịch_vụ tốt nhân_viên phục_vụ chu_đáo thân_thiện tuy_nhiên mình thấy khách_sạn lâu_đời rồi nên nhìn có_vẻ hơi cũ 1 chút các dịch_vụ khác đều ổn ivivu tốt và tư_vấn nhiệt_tình,1,1,0,0,2
Phuong T.,Phú Quốc,S Bungalow Phu Quoc,10.0,không_gian rất thoáng mát nhân_viên vô_cùng thân_thiện,1,0,0,1,2
Nguyen H. L.,Phú Quốc,Muong Thanh Luxury Phu Quoc Hotel,9.7,mường thanh nhân_viên phục_vụ tốt gần biển nhưng hơi xa trung_tâm tí ấn_tượng nhất là buffet rất ngon chỗ ăn buffet cũng đẹp,1,0,0,1,2
Do T. K. O.,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,10.0,tôi đi rất nhiều lần khách_sạn này rồi và combo có tàu lửa mọi thứ rất tuyệt_vời tôi rất thích nghỉ_dưỡng ở đây,0,0,0,0,2
Vu T. P.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,tôi rất vui_vẻ trong chuyến đi của mình,0,0,0,0,2
Thi M. T. H.,Đà Nẵng,Khu nghỉ dưỡng Risemount Premier Đà Nẵng,9.4,khách_sạn rất đẹp phòng rộng nhất là các phòng tầng trệt nhà_vệ_sinh siêu to chụp hình đẹp nhất tầm 6 giờ chiều khi đó hồ bơi có ánh đèn lễ_tân rọi vào,0,1,1,1,2
Nguyen H. T.,Nha Trang,Khu nghỉ dưỡng Movenpick Cam Ranh,10.0,trẻ con nhà mình thích tới nỗi không_muốn về nhà và bảo con có_thể ở đây mãi_mãi,0,0,0,0,2
Do T. T.,Đà Lạt,Khách Sạn LADALAT,10.0,mọi thứ rất tốt,1,1,1,0,2
Thanh T. N.,Quy Nhơn,Anya Hotel Quy Nhon,9.4,dịch_vụ khách_sạn rất tốt tuy_nhiên nhà_vệ_sinh khi tắm dễ bị tràn nước ra sàn rất tiếc vì điều này mọi thứ đều phờ phệch trừ cái nhà_vệ_sinh này,1,0,1,0,2
