User_name,Location,Hotel_name,Rating,Comment
Huynh T. T. ,Quy Nhơn,Hoang Yen Canary Hotel Quy Nhon,6.1,"Nhân viên phục vụ từ Bảo vệ, Lễ tân, dọn phòng rất dễ thương, nhiet tinh, tốt bụng, đáp ứng tốt nhu cầu của khách Ăn sáng: Quá tệ chỉ có bánh mì ốp la, mì gói xào và mì nước với dăm ba miếng thịt. Mình ở 2 đêm, bỏ luôn ăn sáng ngày thứ 2. Phòng ốc (phòng 702) + Tạm được, rộng rãi, sạch sẽ + Cách bày trí chưa được khoa học + Mưa lớn nước tạt ở các cửa nên chèn giẻ thấm nước bên dưới các cửa trông luộm thuộm + Đèn hành lang quá sáng nhưng lại không có rèm, nhờ nhân viên tắt đèn mới ngủ được. + Nước xả rất lâu mới nóng"
Chieu Quyen,Phan Thiết,Khu nghỉ dưỡng Muine Bay Phan Thiết,8.0,khách chưa đánh giá
 Trương Ngọc Hiền,Nha Trang,Khu nghỉ dưỡng Movenpick Cam Ranh,10.0,Thức ăn butffet tạm được . Món ăn ít thay đổi . Gọi món ăn trưa phở bò nhà hàng gần biển chờ lâu mới có. Nhân viên nhà hàng ở đó chưa chuyên nghiệp . Phòng ốc rộng và sạch sẽ. Sẽ quay trở lại 
Vo P. M. N. ,Vũng Tàu,Oceanami Villas & Beach Club,8.5,Phù hợp với gia đình có trẻ em
Nguyễn Duy Quang,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,8.5,"Tôi khá hài lòng về dịch vụ khách sạn, nhân viên thân thiện, dịch vụ tốt.Nhân viên bên iVIVU.com hỗ trợ nhiệt tình, cung cấp thông tin đầy đủ. Tôi sẽ tiếp tục ủng hộ công ty iVIVU.com"
 Khuu Chau Anh Phat,Phú Quốc,JW Marriott Phu Quoc Emerald Bay Resort & Spa,10.0,"Tôi cảm thấy hài lòng về khách sạn, phòng đẹp đồ ăn ngon. Nhân viên tư vấn rất tận tình "
An N. ,Quy Nhơn,Anya Hotel Quy Nhon,10.0,"Khách sạn mới, sạch sẽ, gần biển. Lễ tân vui vẻ nhiệt tình. Có cơ hội, sẽ quay lại"
Tuan A. ,Phan Thiết,Sea Links Beach Resort & Golf,9.0,"Đi ngày thường nên hình như Bellman thiếu hay sao mà mình phải tự khiêng hành lý. Không có chỗ chơi cho trẻ nhé. Tầng B5 có Kidcenter chỉ làm cho có thôi. Lúc vô gửi xe đến lúc về luôn không có ai chỉ dẫn đỗ xe. Không ai hướng dẫn đường đi lên sảnh, trời mưa rất to tôi cũng phải tự lội bộ đi theo lối cũ, hóa ra có đường tắt đi lên sảnh nhanh hơn mà không ai hướng dẫn. Được cái phòng ốc ok, hồ bơi ok, ăn sáng ngon."
Do T. Q. N. ,Hội An,Golden River Hotel,10.0,"phòng đẹp, giá ổn nhân viên chu đáo"
Pitchaporn L. ,Hồ Chí Minh,Khách sạn DDA Quận 1,7.1,bữa ăn sáng ngon nhưng internet chậm.
Nguyễn Phi Tùng,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,Dịch vụ tốt . Chuyến đi vui vẻ thuận lợi . 
Van D. N. ,Phú Quốc,The Palmy Phú Quốc Resort & Spa,9.7,"Không gian thú vị, view biển đẹp. phòng chất lượng như mô tả. Nhân viên thân thiện, nhiệt tình."
Thu V. D. N. ,Quy Nhơn,Mento Hotel Quy Nhon,8.5,"sạch sẽ, yên tĩnh, tiếp tân thân thiện"
Loan L. ,Phú Quốc,Muong Thanh Luxury Phu Quoc Hotel,10.0,"Tuyệt vời, phòng đẹp , sảnh đẹp , sạch sẽ , bufet sáng ngon"
 Trương Thị Kim Oanh,Phan Thiết,Sea Links Beach Villas Phan Thiết,4.0,"chúng tôi ở khu R, kế bên villa là nhà hoang, cỏ mọc nắng cháy không có ai chăm sóc, tivi 32inch bé xíu, bàn ghế cũ kĩ đã đi 8 năm trước thấy resort không có nâng cấp gì cả, xung quanh hoang sơ không có cảnh để chụp hình
đồ ăn bình thường"
Nguyễn Đình Long,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,10.0,"Ở khách sạn thì đẹp nhưng gia đình tôi bị côn trùng cắn nhiều, có báo bộ phận lễ tân và cũng được xịt côn trùng. Nhân viên rất tận tình."
Pham D. T. ,Nha Trang,Aroma Nha Trang Boutique Hotel,6.1,"Phòng sạch sẽ. Nhân viên phục vụ buffet, bảo vệ không vui vẻ, không biết tươi cười chào khách. Khi đến bảo vệ nhìn thấy khách kệ, hỏi chỗ để xe bảo vào hỏi lễ tân, khách checkout thì lễ tân phải ra mở cửa cho khách cho đồ ra, bảo vệ ngồi bấm móng chân. Thời gian ăn sáng của ka ghi thông báo đến 10h. 9h kém khách vẫn đang ngồi ăn nhân viên đã dọn dẹp hết với thái độ sưng sỉa. Nguyên có bộ phận lễ tân là vui bẻ, nhiệt tình. Mạng wifi quá yếu. Bên cạnh quán bar mở nhạc ồn ào cả đêm"
Phạm Thị Thu Vân,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,10.0,"Cảm ơn Công ty. Khách sạn rất đẹp, nhân viên nhiệt tình, vui vẻ, chu đáo. Hẹn gặp lại!
"
Anh K. V. ,Đà Nẵng,Menora Grand Da Nang,9.4,"Phòng thoải mái, lễ tân lịch sự, vui vẻ, trong phòng sạch sẽ và các nơi đi chơi, đi ăn khá gần, sẽ trở lại nếu có dịp :)"
Nguyen T. H. ,Hồ Chí Minh,Ruby Saigon Hotel,6.1,"Phòng ốc và nhân viên đều tệ.
Khách sạn không thân thiện với khách hàng"
Nguyen L. M. T. ,Hội An,Thanh Binh Central Hotel,9.1,Kiến trúc tuyệt voi. Nhân viên nhiệt tình. Giường ngủ tiêu chuẩn 5 sao. Chắc chắn sẽ quay lại.
 Huỳnh Kiều Trang,Phú Quốc,Khu nghỉ dưỡng Premier Village Phu Quoc Managed By Accor,10.0,Tốt
Minh T. N. ,Nha Trang,Melissa Hotel Nha Trang,7.5,"Cửa phòng tắm bị phá vỡ vì người giúp việc đã không kiểm tra lại trước khi phát hành phòng để bán. Vấn đề đã được báo cáo vào khoảng 19:10 tối nhưng không có gì được thực hiện. Không còn chỗ trống là những gì nam tiếp tân thông báo. Bữa sáng ngon và ngon hơn nhiều so với Citadines, đây là khách sạn thứ hai chúng tôi trải nghiệm trong chuyến đi này"
Chieu Quyen,Phan Thiết,Khu nghỉ dưỡng Muine Bay Phan Thiết,7.0,"Khách sạn sạch sẽ, thoáng tuy phòng hơi nhỏ, buffet sáng cũng khá phong phú ăn cũng được. Chất lượng và giá trị cũng khá phù hợp với gái tiền bỏ ra."
Huong H. ,Hạ Long,Ivy Hotel - Ha Long,9.7,"Chẳng bao giờ review cái gì , nhưng lần này cảm thấy quá ưng nên ngồi chia sẻ 1 chút về IVy hotel. Tình cờ đặt khách sạn này trên a . Cũnppg không đặt niềm tin quá nhiều vì giá khá rẻ. Nhưng đến nơi thật sự bất ngờ. Phòng rất ok, sạch sẽ, thoáng mát, view thẳng ra cổng sunword , phòng còn mới,... Nhưng điều quan trọng nhất vẫn là thái độ của lễ tân cực kì thân thiện và đáng yêu. Lúc check in gặp chị lễ tân siêu nhiệt tình,hay cười rất xinh, sau đó có gặp thêm 1 chị và 1 anh nữa và tất cả đều rất hiền và nhỏ nhẹ ... Mình ở 3 đứa con gái nên thay đồ quần áo vứt tung toé khắp phòng , nhưng đi chơi về phòng đã thấy phòng sạch sẽ và vài chồng quần áo, cả bàn để đồ make up đã được gấp xếp ngay ngắn ... Các bạn muốn ở kháchsạn nằm ngay trung tâm bãi cháy mà rẻ thì Ivy chính là sự lựa chọn đúng đắn nhất rồiii ❤️"
Nguyen A. D. ,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,8.5,"Sang trọng, nhân viên nhiệt tình"
 Lê Ngọc Dung,Đà Nẵng,Khách sạn A La Carte Đà Nẵng,10.0,"Chuyến đi rất  vui vẻ, khách sạn rất đẹp và sang trọng, tôi vô cùng hài lòng. IVIVU hỗ trợ đặt phòng rất tốt."
Nguyen T. H. T. ,Hội An,Golden River Hotel,9.1,Mình ở đây 2 lần rồi. Rất là thích! Dịch vụ khách sạn rất tốt. Vị trí cũng khá gần phố cổ
 Nguyễn Văn Thắng,Đà Nẵng,Khu nghỉ dưỡng Furama Đà Nẵng,8.0," Khách sạn đẹp, phòng sạch sẽ, tuy nhiên vì nằm ở vùng nhiều cây cối nên nhiều muỗi, phục vụ ổn, nhân viên thân thiện,quá trình đặt phòng bên  iVIVU tôi cũng không gắp vấn đề gì,  nếu lần sau đi du lịch tôi sẽ tiếp tục đặt phòng qua iVIVU."
 Phan Thị Hồng Nhung,Đà Nẵng,Meliã Vinpearl Đà Nẵng Riverfront,8.0,"Bình thường, không vấn đề gì phát sinh, dịch vụ của khách sạn thì ok. iVIVU ok, nhân viên tư vấn tốt"
Nguyen T. T. ,Huế,Century Riverside Hue,10.0,Khách sạn rất tuyệt. Nhưng thang máy hơi cũ không an toàn cho trẻ nhỏ. 
 Vo Thi My Chau,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,8.0,"Khách sạn ok, ăn sáng ít món, không phong phú lắm.
Tư vấn iVIVU rất ok."
Lê Thị Thanh Thủy,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,9.0,"Phục vụ tốt, tôi hài lòng về khu nghỉ dưỡng"
Tống Ngọc Ngân,Phan Thiết,Sea Links Beach Villas Phan Thiết,8.0,"Tôi hài lòng về dịch vụ ở đây, mức giá được. Dịch vụ ivivu cũng được, lúc đầu tôi còn hơi lấn cấn, nhân viên nhiệt tình. Khách sạn hơi xa biển, nhân viên khách sạn rất tốt, phòng ốc sạch sẽ. "
Gia T. D. ,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,9.4,"Vị trí tạm ổn khi sát biển nhưng vẫn phải đi bộ khoảng 300m mới tới bãi tắm và không phải trung tâm, phòng rộng rãi và sạch sẽ tiện nghi, nhân viên thân thiện dễ mến. Giá cả hợp lý"
 Nguyễn Thanh Tấn,Đà Nẵng,Khách sạn Four Points by Sheraton Đà Nẵng,10.0,"Dịch vụ khách sạn tốt nhưng thang máy đợi hơi lâu. Dịch vụ iVIVU tốt, nhân viên tư vấn tốt"
 Bùi Văn Văn,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,Resort đẹp. Nhân viên phục vụ chu đáo. Tôi hài lòng về cách phục vụ của resort và Ivivu
Nguyen T. T. ,Huế,TinTin Hostel,9.7,"- Vị trí thuận tiện ngay phố đi bộ.
- Nhân viên nhiệt tình.
- Tiện ích phòng vừa đủ.
- View ra phố đi bộ."
Nhat Q. N. B. ,Hội An,Hội An Reverie Villas,9.6,Đó là một kinh nghiệm tốt đẹp cho tôi để thăm Aquarium Villa
 Nguyễn Hồ Trà My,Đà Nẵng,Khách sạn A La Carte Đà Nẵng,9.0,"Khách sạn rất đẹp, tôi rất hài lòng về chuyến đi này, cảm ơn IVIVU!"
 Trần Thị Minh Thư,Nha Trang,Khu nghỉ dưỡng Vinpearl Nha Trang,10.0,"Phục vụ ổn, phòng ốc khách sạn ok"
Nguyen K. T. ,Hội An,Anio Boutique Hotel Hoi An,8.5,Tôi có kì nghĩ tuyệt vời ở đây
Vo Thi Phuong Thuy,Đà Nẵng,Khách sạn A La Carte Đà Nẵng,9.0,"Cảm ơn nhân viên iVIVU hỗ trợ tôi đặt phòng khách sạn, chất lượng rất tốt, phòng đẹp. Lần sau tôi sẽ quay lại đây nếu có cơ hội. "
 Nguyen Tien Hao,Đà Lạt,Khách Sạn LADALAT,10.0,"Trong mùa dich Covid 19 nhung Khach san van đảm bảo chất lượng, cám ơn nhieu nhieu."
Thi T. N. ,Hồ Chí Minh,The Noble Swan Woodpark Hotel,9.1,Khách sạn phòng sạch sẽ thuận tiện đi lại vì gần trung tâm nhưng hơi bé!
Van D. N. ,Đà Nẵng,Angel Hotel Danang,9.7,"Phòng sạch sẽ an ninh tốt, nhân viên thân thiện sẽ quay lại lần nữa..."
Nguyen T. ,Huế,Phong Nha Hotel Hue,9.7,"Phong Nha hotel với mình tuyệt vời ở tất cả mọi mặt! Nhất là về sự hiếu khách và quan tâm khách của các anh chị, cô chú! Có lẽ với Phong Nha trải nghiệm và cảm nhận của khách được đặt lên hàng đầu. Phòng rộng rãi, thoải mái, đầy đủ tiện nghi, tiện đi lại nữa! Ở Huế một ngày mà ở PN xong muốn ở riết luôn không về ấy! Nếu có dịp đến Huế đừng ngần ngại gì không nghỉ lại tại Phong Nha hotel, chắc chắn bạn sẽ cảm nhận được những điều tuyệt vời mà mình đã được trải nghiệm! Gửi lời cảm ơn đầy yêu thương đến Huế, đến Phong Nha hotel và các anh chị!"
Thanh T. T. ,Đà Nẵng,Khách sạn Brown Bean,9.4,"Tôi không mong nhiều lắm vì giá của nó quá rẻ so với những gì đã được giới thiệu. Nhưng thật bất ngờ mọi thứ vượt qua những mong đợi của tôi. Đầu tiên là phòng rất sạch (có lẽ vì nó ít khách) phòng vệ sinh và phòng tắm nhiều và sạch, giường rất ổn, có lẽ điều duy nhất khiến mọi người phiền lòng là nệm không được mềm. Khách sạn gần helio gần khu ăn uống sinh viên gần cầu trần thị lý cũng khá gần cầu rồng... tôi là người đà nẵng chỉ muốn trốn nhà 1 đêm nhưng ở đây tôi thấy rất thoải mái. Có lẽ tôi sẽ quay lại khi tôi muốn trốn nhà lần nữa :)))"
Thi H. Y. V. ,Hội An,TTC Hotel - Hoi An,5.9,"Nhân viên không thân thiện, không nhiệt tình, năm lần bảy lượt hỏi xe đạp đều bảo hết trong khi mở cửa kho ra còn hàng chục xe, gia đình tôi rất không hài lòng và sẽ không quay lại"
Phuocsang H. ,Huế,The Sunriver Boutique Hotel Hue,8.5,Tôi hài lòng với dịch vụ và phòng của khách sạn
Trần Châu Minh Sang,Phú Quốc,JW Marriott Phu Quoc Emerald Bay Resort & Spa,10.0,"Bạn nhân viên iVIVU tư vấn rất là tốt, có trách nhiệm. Chất lượng của khách sạn rất tốt, đúng với tiêu chuẩn 5 sao, phòng hiện đại và nhân viên nhiệt tình. "
Vi V. V. ,Hà Nội,MK Premier Boutique Hotel,9.4,"phòng sạch, xinh và view đậm chất phố cổ Hà Nội"
Thi N. T. D. ,Huế,Khu nghỉ dưỡng Pilgrimage Village Boutique,8.8,"Resort có 2 bể bơi, bể lớn khá đẹp và sạch. Tuy nhiên thức ăn tại resort quá đắt. Cần điều chỉnh lại giá cho phù hợp hơn. Vì 1 tô bún bò tính toàn bộ chi phí đem đến tận phòng hơn 250k là quá mắc"
Lê Nguyễn Anh Thư,Phan Thiết,Seahorse Resort & Spa Phan Thiết,9.5,"Tuyệt vời từ cách phục vụ, nhân viên thì nhiệt tình vui vẻ. Cảnh khá là đẹp tha hồ sống ảo nếu có dịp sẽ ghé Seahorse nữa. Cảm ơn bạn Trang Lê (rang) bên iVIVU nhiệt tình giúp đỡ, lần đầu tiên đặt bên iVIVU rất hài lòng"
Ngô Thị Ngọc Linh,Phú Quốc,Vinpearl Resort & Spa Phú Quốc,10.0,Very good !
 Trần Viết Trí,Phan Thiết,Khu nghỉ dưỡng Muine Bay Phan Thiết,8.0,"Tôi cảm thấy rất hài lòng về chất lượng và dịch vụ của khách sạn, tuy nhiên nó hơi xa các địa điểm vui chơi khác, Dịch vụ ivivu tốt (Hiếu)"
Muhammad H. M. J. ,Hồ Chí Minh,The Noble Swan Woodpark Hotel,6.0,Các phòng rất nhỏ và không tốt tình trạng khác nhau với chúng tôi nhìn vào hình ảnh.
Vi V. L. T. ,Đà Lạt,Khách sạn Phương Uyên Đà Lạt,6.1,"Khách sạn có lợi thế là gần sát chợ. Phòng ốc nhìn khá đầy đủ (thiếu máy sấy tóc, lúc mình xuống mượn thì nhân viên nói là có 1 cái và khách khác đã mượn rồi). Phòng nhìn khá sạch sẽ nhưng chăn đắp xong bạn mình bị ngứa. Nước nóng lúc 11h đêm chuẩn bị tắm thì không có. Chị lễ tân nói mình thông cảm và chờ 30p nhưng mình chờ 1 tiếng vẫn chưa (lúc đó Đà Lạt lạnh khoảng 13 độ) . Có một điểm trừ đối với mình là lúc vừa tới checkin và lúc xuống mượn máy sấy, nhân viên khá khó chịu và luôn nhắc nhở mình phải trả phòng vào lúc 11h-11h30!?"
Lâm Nhật Quang,Đà Nẵng,Khách sạn Four Points by Sheraton Đà Nẵng,8.0,"Phòng ok, sẽ sạch. Thang máy đi lâu quá, giờ dọn phòng trễ, phải đến 17h tôi mới nhận đủ phòng "
Viet H. T. ,Đà Lạt,Ana Mandara Villas Dalat Resort & Spa,9.7,Các thiết lập phòng là rất tốt đẹp. Bữa sáng rất ngon - Nhân viên rất thân thiện - một kỳ nghỉ thú vị ở Đà Lạt cùng gia đình
 Nguyễn Phạm Duy Anh,Nha Trang,Khu nghỉ dưỡng Fusion Cam Ranh,10.0,Rất tốt
Duyen N. ,Đà Lạt,Khách sạn Phương Uyên Đà Lạt,9.1,"Khách sạn thoáng, sạch sẽ, thoải mái, nhân viên thân thiện. Gần chợ và khu ăn vặt. Sẽ quay lại."
Tu L. L. H. ,Vũng Tàu,Melia Ho Tram Beach Resort,9.7,"Phòng đẹp, rộng rãi, dịch vụ, nhân viên resort nhiệt tình, dễ thương. Tuy nhiên, ăn sáng hơi ít đồ ăn và thu phí ăn sáng trẻ em trên 2 tuổi quá cao"
 Tran Bao Y Nhi,Phú Quốc,Khu nghỉ dưỡng Fusion Phú Quốc,10.0,"Các dịch vụ tốt, nhân viên thân thiện, dễ thương, welcome. "
Tran N. D. ,Hà Nội,Ma Coeur Boutique Hotel,5.8,"- Phòng không sạch cho lắm. Phòng tắm thì không có giá đỡ vòi hoa sen, phải 1 tay tắm 1 tay cầm vòi sen. Đương nhiên là phòng ngủ không giống với trong hình. - Đêm ngủ rất nhiều muỗi. - Điện thoại không sử dụng được để gọi cho lễ tân (không có tín hiệu gì luôn)"
 La Bảo An,Nha Trang,An Lâm Retreats Ninh Vân Bay,8.0,mọi thứ ok
Lina L. ,Đà Nẵng,Da Nang – Mikazuki JAPANESE RESORTS & SPA,9.7,The Best Hotel in Danang. Perfect Hotel.
Nguyen T. Q. P. ,Vũng Tàu,Oceanami Villas & Beach Club,4.8,"Không cho nấu ăn, nhân viên phục vụ không tốt, nhân vIên lễ tân không chuyên nghiệp"
Ho H. V. ,Đà Lạt,Khách sạn Phương Uyên Đà Lạt,9.4,"Kỳ nghỉ tuyệt vời lắm, sẽ quay lại trong thời gian sớm nhất "
 Phan Thị Thu Thủy,Nha Trang,Khu nghỉ dưỡng Movenpick Cam Ranh,10.0,"Bạn Chi nhân viên tư vấn của iVIVU rất là tốt, tư vấn rất là nhiệt tình luôn! Ghiền iVIVU rồi.
Khách sạn rất là tốt, ổn, đã từng đặt Movenpick qua iVIVU nhiều lần rồi. "
 Lê Thanh Huệ,Vũng Tàu,Khu nghỉ dưỡng Seava Hồ Tràm,10.0,Nhìn chung mọi việc trong chuyến đi đều tốt
Trần  Thị Yến Nhi,Phú Quốc,Vinpearl Resort & Spa Phú Quốc,8.5,iVIVU.com tư vấn rất nhiệt tình và vừa rồi gia đình chúng tôi đã có kỳ nghỉ tuyệt vời tại Vinpearl Phú Quốc. Rất cảm ơn
Trần Ngọc Tuyền,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,7.0,"Chắc do đông khách hay sao thì lễ tân những bộ phận khác hỗ trợ không tốt: như phần đặt bữa ăn,...Phòng thì bình thường, không đặc sắc lắm"
Nguyễn Tiến Diện,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,"Tôi thấy chuyến đi không có gì để phàn nàn,tốt hết."
 Tran Thi Ngoc Linh,Nha Trang,Khu nghỉ dưỡng Movenpick Cam Ranh,10.0,"Chuyến đi an toàn, vui vẻ, các bạn nhân viên cũng như ivivu tư vấn nhiệt tình và take care mình trong chuyến đi. Cám ơn ivivu. "
