User_name,Location,Hotel_name,Rating,Comment
Thanh T.,Vũng Tàu,Minera Hot Springs Bình Châu (Khoáng Nóng Thiên Nhiên Bình Châu),6.0,Hơi cũ.
Nguyen K. C.,Phan Thiết,Khu nghỉ dưỡng Muine Bay Phan Thiết,10.0,"Khu nghỉ dưỡng tốt về mọi mặt, từ vị trí, phòng khách_sạn cũng như thái độ phục_vụ của nhân_viên. Tôi rất hài lòng về kỳ nghỉ tết lần này. Cảm ơn ivivu!"
Le A. K.,Vũng Tàu,Khách sạn Fusion Suites Vũng Tàu,8.0,"Tất cả mọi thứ ổn, giá_cả tương xứng chất lượng, mát_xa chưa được chìu khách lắm “làm dịch_vụ như vậy thì không nên”, buffet sáng ngon khung_cảnh đẹp."
Nguyen T. H. N.,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,9.7,Bữa sáng không phong phú và không tươi ngon.
Nguyen T. H.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,10.0,"Combo trọn gói, dịch_vụ tốt!"
Nguyen T. H. N.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,10.0,"Bố mẹ tôi đi về rất hài lòng,khen rất nhiều. khách_sạn rất đẹp và mấy bạn phục_vụ rất nhiệt tình."
Nguyen N. T.,Phú Quốc,Vinpearl Resort & Spa Phú Quốc,10.0,"Ban đầu chị đặt phòng dịch_vụ ở Vinpearl khu_nghỉ_mát và mát_xa PQ nhưng khi đến trả phòng thì khách_sạn báo bên họ đang sửa chữa và chuyển đặt phòng của chị sang Vinpearl khu_nghỉ_mát và Golf Phú Quốc mà không được báo trước. 

dịch_vụ khách_sạn: tốt, thức ăn ngon, nhân_viên nhiệt tình, chu đáo. 
"
Tien T.,Đà Nẵng,Khu nghỉ dưỡng Risemount Premier Đà Nẵng,10.0,Rất ok nhân_viên phục_vụ tốt nhiệt tình
Le T. H. T.,Phú Quốc,JW Marriott Phu Quoc Emerald Bay Resort & Spa,10.0,"khu_nghỉ_mát khá ok,"
Bui T. N.,Hạ Long,Ivy Hotel - Ha Long,9.7,"Chủ khách_sạn thực sự dễ mến luôn, phòng nghỉ sang chảnh đầy đủ tiện nghi, lần tới nếu có cơ hội sẽ ghé thăm"
Le T. H.,Đà Lạt,Khu nghỉ dưỡng Ana Mandara Villas Dalat Resort and Spa,9.0,"Phòng nghỉ thoải mái, sạch_sẽ, đầy đủ tiện nghi. Giường rộng và thoải mái. Không gian bên ngoài đẹp, thoáng mát"
Nguyen T. N.,Phú Quốc,Khu nghỉ dưỡng Premier Village Phu Quoc Managed By Accor,10.0,"Thời tiết không tốt lắm, do hướng gió thổi nên ở bờ biển không sạch. Còn về cách phục_vụ của khách_sạn rất tốt"
Nguyen T. N. T.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,Tôi đặt chuyến đi cho ba mẹ đi nghỉ dưỡng . Chuyến đi rất tốt về ba mẹ Tôi rất vui vẻ . Cảm ơn ivivu nhé
Nguyen T. H. T.,Phú Quốc,Khu nghỉ dưỡng Fusion Phú Quốc,10.0,dịch_vụ tốt
Nguyen T. T. M.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,8.0,"Phòng ốc, dịch_vụ tại khu nghỉ dưỡng khá tốt.Thái độ phục_vụ thân thiện , tuy nhiên bãi biển hơi dơ, không được dọn sạch_sẽ. Ngoài ra chị rất hài lòng về Khu nghỉ dưỡng này."
Tran T. P.,Nha Trang,Khách sạn Senkotel Nha Trang,8.2,khách_sạn ổn tuy nhiên cách âm kém
Thanh H.,Hà Nội,Khách sạn Hanoi Sunshine,10.0,khách_sạn phòng ok có bạn shark nhân hỗ trợ tốt sẽ gặp lại
Nguyen T. A. T.,Hội An,Hội An Việt House Homestay,6.3,"Đèn phòng cứ mờ mờ nên mình cảm thấy không thoải mái... 7 giờ mình về phòng, cứ âm u. :("
Bui T. M. L.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,"dịch_vụ khách_sạn ok, mình cảm thấy hài lòng, khung_cảnh đẹp, nhân_viên phục_vụ chu đáo. 
nhân_viên tư vấn: nhanh nhẹn và chuyên nghiệp. "
Do T. T.,Nha Trang,Khu nghỉ dưỡng Movenpick Cam Ranh,10.0,buffet sáng không phong phú
Nguyen T. H.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,9.0,"khách_sạn tốt, dịch_vụ thoải mái, nhưng hơi nhiều muỗi, nhân_viên phục_vụ cũng nhiệt tình. dịch_vụ của ivivu hỗ trợ rất tốt và nhiệt tình."
Nguyen T. X. H.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,"Hài lòng nhưng dịch_vụ massage 15 phút chỉ massage được có 10 phút thôi. nhân_viên tư vấn của ivivu nhiệt tình, chịu khó. "
Cuong C.,Phan Thiết,Resort Poshanu,9.4,"Nơi tốt để có một kỳ nghỉ. Bãi biển đẹp, hồ bơi đẹp và thức ăn ngon. Phòng đẹp, sạch_sẽ và nhân_viên thân thiện. Chỉ cần một điểm cần cải thiện là cần thay đổi phòng khóa."
Tran H. T.,Vũng Tàu,Khách sạn Tháng Mười,5.1,"phong không tien nghi, không sạch_sẽ"
Hoang A.,Hà Nội,Dal Vostro Hotel & Spa,9.7,"Tôi đã có một thời gian ở Hà Nội tuyệt vời khi lựa chọn Dal Vostro Hotel và mát_xa. khách_sạn nằm ở vị trí rất thuận tiện và yên tĩnh. Phòng ốc mới, sạch_sẽ và thiết kế hợp lý. nhân_viên khách_sạn đều rất nhiệt tình và giúp đỡ tôi rất nhiều. Đây là khách_sạn tốt nhất tôi từng ở tại Hà Nội và chắc chắn sẽ quay lại lần sau."
Nguyen T. N. L.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,Chuyến đi tuyệt vời.
Huong H.,Phan Thiết,Sea Links Beach Resort & Golf,10.0,"Mọi thứ đều tuyệt vời, chỉ tiếc là biển rất xa, đi bằng xe điện sau đó cũng phải đi bộ xa."
Duc D. N.,Huế,Melia Vinpearl Hue,10.0,"- khách_sạn đẹp, ăn sáng ngon - khung_cảnh đẹp, nội thất đẹp, đủ trang thiết bị. Nhược: Thang máy chậm, đợi lâu"
Dao T. L.,Đà Nẵng,Khu nghỉ dưỡng Furama Đà Nẵng,10.0,Địa điểm nghỉ dưỡng tuyệt vời
Duong T. T. H.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,Rất hài lòng với chu
Nguyen B. H.,Đà Nẵng,Khách sạn A La Carte Đà Nẵng,10.0,"khách_sạn mới, nội thất đẹp, phòng ốc sạch và tiện nghi, nhân_viên ân cần, phục_vụ tốt"
Tran M. T.,Quy Nhơn,Khu nghỉ dưỡng Crown Retreat Quy Nhơn,10.0,"Mình thấy khách_sạn thiết kế phòng ốc ở rất thoải mái, nhân_viên và dịch_vụ rất tốt."
Huynh T. H.,Phú Quốc,Vinpearl Resort & Spa Phú Quốc,10.0,"dịch_vụ ok, nhân_viên ivivu hỗ trợ nhiệt tình"
Tran A. T.,Phú Quốc,Vinpearl Discovery Wonderworld Phú Quốc,10.0,"Chất lượng khách_sạn tốt, phòng đẹp. nhân_viên nhiệt tình."
Huynh T. T.,Quy Nhơn,Hoang Yen Canary Hotel Quy Nhon,6.1,"nhân_viên phục_vụ từ Bảo vệ, Lễ tân, dọn phòng rất dễ thương, nhiet tinh, tốt bụng, đáp ứng tốt nhu cầu của khách Ăn sáng: Quá tệ chỉ có bánh mì ốp la, mì gói xào và mì nước với dăm ba miếng thịt. Mình ở 2 đêm, bỏ luôn ăn sáng ngày thứ 2. Phòng ốc (phòng 702) + Tạm được, rộng rãi, sạch_sẽ + Cách bày trí chưa được khoa học + Mưa lớn nước tạt ở các cửa nên chèn giẻ thấm nước bên dưới các cửa trông luộm thuộm + Đèn hành lang quá sáng nhưng lại không có rèm, nhờ nhân_viên tắt đèn mới ngủ được. + Nước xả rất lâu mới nóng"
Tran T. D.,Đà Nẵng,Khách sạn Royal Charm,9.7,Phòng khá ổn cho đôi mới cưới đi tuần trăng mật! Từ lễ tuân đến bác bảo vệ rất hòa nhã thân thiện! Có cơ hội sẽ đến khách_sạn đặt phòng lần nữa
Huynh T. H.,Phú Quốc,Khu Nghỉ Dưỡng Best Western Premier Sonasea Phú Quốc,10.0,"Chuyến đi mình rất hài lòng, thoải mái và nhân_viên rất chu đáo"
Nguyen H. D.,Đà Nẵng,Khách sạn Royal Charm,8.8,Phòng sạch_sẽ. Tiện nghi. Lễ tân thân thiện
Nguyen T. M. T.,Quy Nhơn,Khu nghỉ dưỡng Crown Retreat Quy Nhơn,8.5,"phục_vụ và phòng ốc ổn, tôi khá hài lòng"
Nguyen D. D.,Đà Nẵng,Khu nghỉ dưỡng Furama Đà Nẵng,10.0,Hài lòng hết! nhân_viên ivivu tốt đấy.
Le Q. H.,Quy Nhơn,Hong Diep Hotel Quy Nhon,8.5,"Tốt sạch_sẽ, thoáng mát, rộng rãi, thoải mái"
Le T. H.,Phú Quốc,Khu nghỉ dưỡng Fusion Phú Quốc,8.0,"Điểm cộng của khu_nghỉ_mát là phòng ở đẹp, riêng tư, bãi biển dài rộng.  Điểm trừ là thức ăn trưa và tối tại nhà hàng trong khu_nghỉ_mát không ngon. Tôi đã đến Phú Quốc 4 lần và lần nào cũng chọn các nơi khác nhau để ở. Fusion là nơi chế biến món ăn chán nhất trong các khu_nghỉ_mát tôi đã ở. "
Nguyen T. T. P.,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,10.0,Rất hài lòng
Nguyen T. V.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,Tôi thấy chuyến đi rất tốt.Thoải mái và dễ chịu. Cảm ơn ivivu nhé
Dang T. T.,Vũng Tàu,Minera Hot Springs Bình Châu (Khoáng Nóng Thiên Nhiên Bình Châu),10.0,"Kỳ nghỉ tuyệt vời đúng nghĩa, dịch_vụ cực tốt và thân thiện. Mặc dù phong cảnh chưa hoàn thiện hết nhưng bù lại hồ khoáng lớn nhất ĐNA và khu tắm khoáng, tắm bùn rất thích. Highly Recommend mọi người đến đây nên mua thêm combo để trải nghiệm hết các dịch_vụ ở đây. Nếu có dịp lần sau mình cũng vẫn sẽ quay lại "
Dinh T. T.,Đà Lạt,Khu nghỉ dưỡng Ana Mandara Villas Dalat Resort and Spa,9.0,Phòng và dịch_vụ điều ok. ivivu hỗ trợ tốt
Le T. T. N.,Đà Nẵng,Meliã Vinpearl Đà Nẵng Riverfront,10.0,"khách_sạn rất ok, nhân_viên nhiệt tình và dễ thương ❤️"
Nguyen L. T.,Đà Lạt,Khách Sạn LADALAT,10.0,"khách_sạn đẹp, nhưng không được cách âm nên hơi ồn "
Minh M.,Phan Thiết,Rạng Garden Beach Side Resort,6.0,"Thức ăn không ngon, nhân_viên tiếp khách thái độ khó chịu không nhiệt tình, xếp phòng khung_cảnh không đẹp như hình, nhà_vệ_sinh nước rất yếu"
Nguyen M. H.,Đà Lạt,Khách Sạn LADALAT,7.0,"Vị trí phù hợp chuyến đi của chị, 4 phòng chị đặt xa nhau, đối diện nhà_vệ_sinh, hồ bơi đang sửa chữa, nhân_viên rất nhiệt tình."
Nguyen D.,Đà Lạt,Khách Sạn LADALAT,10.0,khách_sạn có dịch_vụ. Chúng tôi đã có chuyến đi vui vẻ. Cảm ơn ivivu
Le T. H.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,"Xin cảm ơn các nhân_viên của ivivu, đặc biệt là bạn Vân đã giúp gia đình tôi có một kỳ nghỉ vui vẻ̉, đáng nhớ. Tuy có một chút trục trặc ban đầu nhưng bạn Vân và các bạn nhân_viên khác của ivivu đã rất nỗ lực và kịp thời tìm cách giải quyết làm hài lòng khách hàng. Tôi sẽ tiếp tục sử dụng dịch_vụ̣ của ivivu và giới thiệu cho người thân, bạn bè. "
Pham Q. H.,Nha Trang,Vinpearl Condotel Beachfront Nha Trang,10.0,Rất tốt . Chuyến đi tốt đẹp.
Thi M. T. H.,Hà Nội,MK Premier Boutique Hotel,9.7,"Phòng rộng, nhận_phòng nhanh gọn thật thích Chỉ vài bước là tới khu Tạ Hiên, Ốc Trang.."
Nguyen T. H. L.,Đà Lạt,Khu nghỉ dưỡng Ana Mandara Villas Dalat Resort and Spa,10.0,Mình rất hài lòng
Nguyen K. C.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,8.0,Ổn
Nguyen S. T.,Quy Nhơn,Hoang Yen Canary Hotel Quy Nhon,8.8,"khách_sạn vào mùa dịch nên vắng, nhân_viên nhiệt tình.Phòng đẹp so với mức giá vì mình đi công việc nên cũng không quá cầu kỳ."
Luong T. H.,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,10.0,Tôi đặt nhiều lần bên ivivu rồi lần nào cũng suôn sẻ và hài lòng . dịch_vụ tốt . Các bạn đều dễ thương .
Nguyen T. T. T.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,"nhân_viên ivivu hỗ trợ rất rất là tốt, nhân_viên rất dễ thương và chu đáo, tôi thích cách làm việc của ivivu, lần sau chắc chắn sẽ quay lại ivivu. Còn về khách_sạn thì tôi không có phàn nàn gì, đẹp, thoải mái, nhân_viên lịch sự, hiếu khách. dịch_vụ của ivivu và khách_sạn hoàn toàn xứng đáng được 10/10."
Nguyen T. D.,Quy Nhơn,Khu nghỉ dưỡng Crown Retreat Quy Nhơn,10.0,phòng đẹp. nhân_viên chu đáo nhưng khá ít dịch_vụ.
Van T. N.,Nha Trang,Rex Hotel and Apartment,9.4,"Phòng rất rộng và đẹp, dịch_vụ tốt."
Tran T. M. H.,Hạ Long,Khách sạn Wyndham Legend Halong,8.5,"Phòng ốc rộng rãi, đẹp, sang trọng. nhân_viên lịch sự, chuyên nghiệp. Bữa sáng ngon và buffet nhiều lựa chọn. khách_sạn có khung_cảnh biển, sun và cầu Bãi Cháy rất nên thơ =))) Nói chung giá_cả hợp lý 👌"
Le T. T. T.,Đà Nẵng,The Garden Hotel and Apartment,6.0,"khách_sạn bí, cũ cảm thấy cực kỳ không hài lòng"
Nguyen T. Q.,Hạ Long,Khách sạn D'Lecia Ha Long,10.0,"khách_sạn ổn, nhân_viên thân thiện, gần trung tâm. Mọi người nên tới và cảm nhận!"
Nguyen H.,Vũng Tàu,Khách sạn Fusion Suites Vũng Tàu,10.0,Ok
Nguyen T. D.,Phú Quốc,JW Marriott Phu Quoc Emerald Bay Resort & Spa,10.0,"dịch_vụ tại JW thì không chê vào đâu được, mọi thứ rất ok. Còn ivivu do là ngày cuối tuần không có ca trực của bạn Hà nên liên hệ hơi khó, tôi gọi bạn không nghe, nhưng qua hôm sau đã có bạn liên hệ và hỗ trợ tôi mua hành lý. "
Huyen H.,Nha Trang,Khách sạn Senkotel Nha Trang,8.5,"Xịn xịn nhân_viên nhiệt tình, khách_sạn sạch vị trí giao thông thuận tiện"
Nguyen H. A.,Đà Nẵng,Khu nghỉ dưỡng Melia Đà Nẵng Beach,10.0,"Tôi đánh giá khách_sạn này với 3 từ sạch , xịn , sang . Bạn Tâm làm đặt phòng cho Tôi nhanh nhẹn , nhiệt tình . "
Ngo T. T.,Phan Thiết,Sea Links Beach Villas Phan Thiết,7.0,Ở biệt_thự Sea Links ra biển hơi xa mặc dù có xe điện đưa đón/
Le T. A.,Hồ Chí Minh,Ky Hoa Hotel Saigon,5.8,"Vị trí đẹp, gần trung tâm thành phố. Toàn bộ khách_sạn lớn và có bãi đậu xe riêng. Nhược điểm phòng đã bốc mùi. Quá nhiều muỗi. Giá quá cao cho chất lượng phòng."
Nguyen T. T.,Nha Trang,Melissa Hotel Nha Trang,10.0,"Cảm ơn khách_sạn. Là một nơi đáng để trải nghiệm cho mọi người. Phòng sạch_sẽ, gần biển, khung_cảnh đẹp. Giá đặt trên app thì siêu iu luôn."
Thu T.,Phan Thiết,Resort Poshanu,10.0,Nơi đẹp với khu vườn và bãi biển. Mỗi boongalô đều có ban công lớn và được trang bị tốt. Chắc chắn sẽ trở lại lần sau
Nguyen K. C.,Đà Nẵng,Khu nghỉ dưỡng Melia Đà Nẵng Beach,8.0,Khu nghỉ dưỡng đẹp nhưng có khu vực nhỏ đang xây dựng. nhân_viên phục_vụ tốt.
Pham H. H.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,10.0,"khu_nghỉ_mát đẹp, bãi biển sạch, nhân_viên phục_vụ chu đáo, phòng đẹp. 
nhân_viên ivivu tư vấn nhanh và có hỗ trợ những thắc mắc trong quá trình đi. "
Phuong T.,Đà Lạt,Vietsovpetro Dalat Hotel,6.0,"WiFi khách_sạn quá yếu gần như là không có, ăn sáng rất ít món, nhà_vệ_sinh không có hút mùi, phòng không có điều hoà."
Thi T. N.,Nha Trang,Rex Hotel and Apartment,8.8,"Phòng ốc sạch_sẽ, nhân_viên thân thiện"
Nguyen T. A. T.,Huế,The Sunriver Boutique Hotel Hue,5.4,"1 nhân_viên xách hành lý đã xúc phạm danh dự mình, có ý định đồi bại với mình và gặp bạn bè mình ăn nói linh tinh, ngày nào cũng sử dụng điện thoại của khách_sạn gọi lên với lời lẽ ve vãn mình. các bạn khác vui vẻ nhưng khi mình trình bày sự việc lại bao che cho bạn đó và mình không gặp được chủ khách_sạn để giải quyết. Chưa bao giờ mình đi du lịch lại bị trường hợp cáu đến tận bây giờ."
Le N. T.,Vũng Tàu,Minera Hot Springs Bình Châu (Khoáng Nóng Thiên Nhiên Bình Châu),9.0,"Khu nghỉ dưỡng có dịch_vụ tốt, chất lượng phòng ốc phù hợp với giá tiền, tôi hài lòng lắm"
Nguyen T. T.,Phú Quốc,The Palmy Phú Quốc Resort & Spa,9.7,"khách_sạn nhiệt tình, giá hợp lý. Vì vắng khách nên được nâng hạng phòng khung_cảnh biển. Phòng rộng và đẹp. Nói chung gia đình mình rất hài lòng"
Nguyen T. B. L.,Phú Quốc,Vinpearl Discovery Wonderworld Phú Quốc,10.0,"Mình thấy tất cả dịch_vụ của vinpearl đều rất tốt, nhân_viên thì chuyên nghiệp, nhanh nhẹn"
Vu T. T.,Vũng Tàu,Melia Ho Tram Beach Resort,9.7,"Phòng ốc rộng rãi, sạch_sẽ, nhân_viên thân thiện, nhiệt tình. Giá của app khá tốt, sẽ tiếp tục ủng hộ traveloka và Melia"
Nguyen T. T.,Hồ Chí Minh,Ky Hoa Hotel Saigon,5.1,Quá dơ và quá bẩn. Đồ ăn thì tương đối
Hoang T. N.,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,9.4,khách_sạn phục_vụ nhiệt tình chu đáo….
Pham H. T.,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,9.0,"khách_sạn Sea Links đúng với tiêu chuẩn 5 sao, tôi khá hài lòng, đã đáp ứng đúng yêu cầu của tôi. "
Nguyen T. T. N.,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,10.0,"Chúng tôi rất thích, sẽ sắp xếp thời gian để quay lại đây sớm. Từ cách phục_vụ đế chất lượng biệt_thự đều hài lòng 
"
Hoang T. L.,Đà Nẵng,Meliã Vinpearl Đà Nẵng Riverfront,10.0,"Chúng tôi đã có chuyến đi vui vẻ, ivivu hỗ trợ chu đáo"
Thi H. N.,Huế,Melia Vinpearl Hue,9.7,"Phòng giống hệt hình, đẹp và mới. nhân_viên khách sạn cực kỳ tuyệt và chuyên nghiệp."
Nguyen H.,Nha Trang,Khu nghỉ dưỡng Vinpearl Nha Trang,10.0,"Gia đình mình có chuyến đi rất vui, rất thích khi đặt dịch_vụ ở vinpearl, món ăn đa dạng, và nhân_viên chu đáo "
Dinh T. T.,Đà Nẵng,Khách sạn Royal Charm,9.7,"Mọi thứ thật tuyệt. Phòng đẹp, sạch_sẽ. Từ lễ tân cho đến bác bảo vệ đều rất vui vẻ nhiệt tình. Có dịp sẽ quay lại royal"
Ha H.,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,10.0,"khách_sạn chuẩn 5 sao. Đẹp, sạch, ăn sáng tuy không nhiều món do lượng khách ít nhưng rất chất lượng và ngon. nhân_viên nhiệt tình, thân thiện. Sẽ tiếp tục ủng hộ Mường Thanh vào những lần sau. Cảm ơn Mường Thanh"
Nguyen T. H.,Vũng Tàu,Minera Hot Springs Binh Chau,8.5,nhân_viên rất ân cần và chu đáo. dịch_vụ tốt - khu tắm khoáng có chương trình sau 4 giờ chiều giảm giá nên trải nghiệm để tiết kiệm hơn và cũng ít nắng. Phòng ốc tạm được do cải tạo chứ không xây mới - sạch_sẽ.
